propertycode;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_operation;ad_owner_type;price_first;ad_typology;date_insert;latitude;longitude;price_last;price;date_last;distrito;day_insert;day_last;tiempo_venta;vendido
95790050;0.0;105.0;;;;;;;1;2;68000;6;2022-02-24 23:11:48.352567;394.700.535;-0.3475344;68000;68000;2022-03-11 18:38:45.927276;algirós;24/02/2022;11/03/2022;15;0
95797928;0.0;300.0;;;;;;;1;2;385000;6;2022-02-24 23:05:25.324036;3.947.802.120.000.000;-0.3479303;385000;385000;2022-03-11 18:38:48.319613;algirós;24/02/2022;11/03/2022;15;0
95798750;0.0;168.0;;;;;;;1;2;250000;6;2022-02-24 22:13:03.922718;39.474.805;-0.3870968;250000;250000;2022-03-11 18:37:24.377193;extramurs;24/02/2022;11/03/2022;15;0
95801665;2.0;153.0;;;;;;;2;2;620;6;2022-03-01 13:59:30.611805;3.944.357.670.000.000;-0.3673886;620;620;2022-03-04 22:00:18.191237;quatre carreres;01/03/2022;04/03/2022;3;1
95801751;3.0;290.0;;;;;;;2;2;1900;6;2022-03-01 15:27:26.305132;394.817.314;-0.3619912;1900;1900;2022-03-04 22:06:43.860158;el pla del real;01/03/2022;04/03/2022;3;1
95805801;1.0;150.0;;;;;;;1;2;340000;6;2022-02-24 21:47:56.430758;394.634.199;-0.3772078;340000;340000;2022-03-11 18:36:44.888897;l'eixample;24/02/2022;11/03/2022;15;0
95807568;1.0;139.0;;;;;;;1;2;155000;6;2022-02-24 21:18:18.463225;394.619.567;-0.3345267;155000;155000;2022-03-11 18:34:23.476765;poblats marítims;24/02/2022;11/03/2022;15;0
95807675;1.0;120.0;;;;;;;1;1;75000;6;2022-02-24 20:47:56.224535;3.949.466.500.000.000;-0.3771344;75000;75000;2022-03-11 18:34:00.228875;rascanya;24/02/2022;11/03/2022;15;0
95809486;1.0;60.0;;;;;;;1;2;90000;6;2022-02-24 22:12:35.290683;394.743.992;-0.393637;90000;90000;2022-03-11 18:37:41.421126;extramurs;24/02/2022;11/03/2022;15;0
95813997;2.0;212.0;;;;;;;1;2;235000;6;2022-02-24 22:24:55.520250;394.715.538;-0.392205;235000;235000;2022-03-11 18:37:41.399014;extramurs;24/02/2022;11/03/2022;15;0
95814570;1.0;200.0;;;;;;;1;2;300000;6;2022-02-24 21:13:45.796606;394.829.039;-0.3283706;300000;300000;2022-03-11 18:34:26.814535;poblats marítims;24/02/2022;11/03/2022;15;0
95815640;1.0;52.0;;;;;;;1;2;310000;6;2022-02-24 22:35:53.869073;394.780.141;-0.3784603;310000;310000;2022-03-11 18:37:40.097248;ciutat vella;24/02/2022;11/03/2022;15;0
95820203;2.0;40.0;;;;;;;2;2;400;6;2022-03-01 15:06:51.555804;39.444.571;-0.3911397;400;400;2022-03-04 22:04:38.965507;jesús;01/03/2022;04/03/2022;3;1
95828314;2.0;146.0;;;;;;;2;1;500;6;2022-03-01 13:43:54.824631;3.944.934;-0.33256;500;500;2022-03-04 22:02:40.286196;poblats marítims;01/03/2022;04/03/2022;3;1
95828717;2.0;76.0;;;;;;;1;1;82000;6;2022-02-24 22:43:03.324300;394.657.336;-0.3395098;82000;82000;2022-03-11 18:38:50.420065;camins al grau;24/02/2022;11/03/2022;15;0
95832665;2.0;58.0;;;;;;;1;2;62000;6;2022-02-24 22:02:29.509368;394.685.062;-0.4013058;62000;62000;2022-03-11 18:35:58.714903;l'olivereta;24/02/2022;11/03/2022;15;0
95834627;0.0;81.0;;;;;;;1;2;62000;6;2022-02-24 21:19:36.780528;3.947.314;-0.3361233;62000;62000;2022-03-11 18:34:02.863560;poblats marítims;24/02/2022;11/03/2022;15;0
95835157;1.0;39.0;;;;;;;2;2;470;6;2022-03-01 13:55:31.883329;394.600.273;-0.3614582;470;470;2022-03-04 22:00:42.835102;quatre carreres;01/03/2022;04/03/2022;3;1
95843912;1.0;170.0;;;;;;;1;1;240000;6;2022-02-24 22:31:05.701404;394.726.569;-0.3716302;240000;240000;2022-03-11 18:37:48.694926;ciutat vella;24/02/2022;11/03/2022;15;0
95844260;1.0;176.0;;;;;;;2;2;1200;6;2022-03-01 14:05:28.037398;394.845.684;-0.3815579;1200;1200;2022-03-04 22:01:48.512223;la saïdia;01/03/2022;04/03/2022;3;1
95845654;1.0;66.0;;;;;;;2;2;1100;6;2022-03-01 15:26:52.696459;394.741.723;-0.370109;1100;1100;2022-03-04 22:07:06.130471;ciutat vella;01/03/2022;04/03/2022;3;1
95846143;1.0;51.0;;;;;;;1;2;290000;6;2022-02-24 22:36:33.974999;394.722.099;-0.37632;290000;290000;2022-03-11 18:37:39.654721;ciutat vella;24/02/2022;11/03/2022;15;0
95847422;1.0;140.0;;;;;;;2;1;850;6;2022-03-01 15:46:31.181889;394.822.333;-0.3834617;850;850;2022-03-04 22:08:15.631786;campanar;01/03/2022;04/03/2022;3;1
95851847;1.0;128.0;;;;;;;2;2;725;6;2022-03-01 14:38:24.343130;394.629.945;-0.4024402;725;725;2022-03-04 22:03:13.600127;l'olivereta;01/03/2022;04/03/2022;3;1
95855324;1.0;105.0;;;;;;;1;2;68000;6;2022-02-24 23:06:32.267033;394.683.535;-0.34693440000000003;68000;68000;2022-03-11 18:38:47.835442;algirós;24/02/2022;11/03/2022;15;0
95855797;0.0;130.0;;;;;;;1;2;133000;6;2022-02-24 21:50:55.448726;394.604.995;-0.3706113;133000;133000;2022-02-24 21:46:40.615997;l'eixample;24/02/2022;24/02/2022;0;1
95855915;1.0;156.0;;;;;;;1;2;130400;6;2022-02-24 22:00:49.104380;39.470.031;-0.3928811;130400;130400;2022-03-08 02:00:03.817549;l'olivereta;24/02/2022;08/03/2022;12;1
95859900;0.0;242.0;;;;;;;2;2;800;6;2022-03-01 14:12:49.732473;394.658.676;-0.3912624;800;800;2022-03-04 22:02:34.327876;patraix;01/03/2022;04/03/2022;3;1
95867075;3.0;250.0;;;;;;;2;1;1400;6;2022-03-01 14:01:01.306743;394.846.654;-0.3689692;1400;1400;2022-03-04 22:02:35.691625;la saïdia;01/03/2022;04/03/2022;3;1
95868395;1.0;135.0;;;;;;;2;2;650;6;2022-03-01 15:01:14.622638;394.741.615;-0.3911516;595;595;2022-03-04 22:04:38.140600;extramurs;01/03/2022;04/03/2022;3;1
95873357;0.0;729.0;;;;;;;1;2;1634557;6;2022-02-24 21:53:41.754605;39.463.701;-0.3731435;1634557;1634557;2022-03-11 18:36:34.328605;l'eixample;24/02/2022;11/03/2022;15;0
95873776;1.0;128.0;;;;;;;1;2;145000;6;2022-02-24 20:56:35.177997;394.900.683;-0.3666233;145000;145000;2022-03-11 18:33:28.773623;rascanya;24/02/2022;11/03/2022;15;0
95873818;2.0;75.0;;;;;;;2;2;800;6;2022-03-01 14:07:28.297691;394.846.919;-0.3692997;800;800;2022-03-04 22:01:43.514271;la saïdia;01/03/2022;04/03/2022;3;1
95875700;2.0;220.0;;;;;;;2;2;6000;6;2022-03-01 15:29:36.085295;394.757.795;-0.3735535;6000;6000;2022-03-04 22:07:06.045584;ciutat vella;01/03/2022;04/03/2022;3;1
95876492;0.0;1300.0;;;;;;;1;2;745000;6;2022-02-24 22:47:08.346034;394.662.197;-0.3469777;745000;745000;2022-03-11 18:38:42.912613;camins al grau;24/02/2022;11/03/2022;15;0
95876972;3.0;129.0;;;;;;;1;2;135000;6;2022-03-03 04:20:51.852147;394.808.874;-0.35714159999999995;135000;135000;2022-03-11 18:38:14.534127;benimaclet;03/03/2022;11/03/2022;8;0
95880504;3.0;75.0;;;;;;;2;1;600;6;2022-03-01 14:15:33.491968;394.674.568;-0.3947394;600;600;2022-03-04 22:01:47.612821;patraix;01/03/2022;04/03/2022;3;1
95884671;0.0;140.0;;;;;;;1;2;79000;6;2022-02-24 22:01:14.618218;394.733.605;-0.4007936;79000;79000;2022-02-24 21:55:20.397383;l'olivereta;24/02/2022;24/02/2022;0;1
95886740;1.0;135.0;;;;;;;1;2;60000;6;2022-02-24 22:58:53.522469;39.491.375;-0.3970467;60000;60000;2022-03-09 06:12:55.317544;benicalap;24/02/2022;09/03/2022;13;1
95888974;0.0;185.0;;;;;;;2;2;645;6;2022-03-01 13:38:35.043562;3.949.670.620.000.000;-0.3771528;645;645;2022-03-04 22:00:47.766003;rascanya;01/03/2022;04/03/2022;3;1
95888990;0.0;266.0;;;;;;;2;2;1700;6;2022-03-01 13:51:29.563539;394.561.586;-0.3712711;1700;1700;2022-03-04 22:00:51.900991;quatre carreres;01/03/2022;04/03/2022;3;1
95889007;0.0;176.0;;;;;;;1;2;131000;6;2022-02-24 21:06:36.721481;3.944.435;-0.36821;131000;131000;2022-03-11 18:33:27.691649;quatre carreres;24/02/2022;11/03/2022;15;0
95901967;0.0;44.0;;;;;;;1;2;30000;6;2022-02-24 20:48:41.035354;3.949.643.620.000.000;-0.3736248;30000;30000;2022-03-11 18:33:55.436655;rascanya;24/02/2022;11/03/2022;15;0
95902078;0.0;280.0;;;;;;;1;2;480000;6;2022-02-24 21:48:47.490934;394.588.429;-0.3737364;480000;480000;2022-03-11 18:36:44.405213;l'eixample;24/02/2022;11/03/2022;15;0
95902240;0.0;92.0;;;;;;;1;2;66500;6;2022-02-24 21:14:45.877423;394.491.378;-0.333952;66500;66500;2022-03-11 18:34:25.941710;poblats marítims;24/02/2022;11/03/2022;15;0
95903476;1.0;171.0;;;;;;;1;1;93900;6;2022-02-24 22:17:34.714773;394.401.067;-0.3898867;93900;93900;2022-03-11 18:37:22.993717;jesús;24/02/2022;11/03/2022;15;0
95907809;0.0;111.0;;;;;;;2;2;750;6;2022-03-01 13:56:18.966980;394.520.965;-0.3399055;750;750;2022-03-04 22:00:42.086972;quatre carreres;01/03/2022;04/03/2022;3;1
95909735;2.0;68.0;;;;;;;1;2;49900;6;2022-02-24 23:02:51.989742;394.843.776;-0.3574966;49900;49900;2022-03-11 18:38:13.501029;benimaclet;24/02/2022;11/03/2022;15;0
95911184;1.0;150.0;;;;;;;1;2;148000;6;2022-02-24 22:01:42.979969;394.707.815;-0.3951288;148000;148000;2022-03-11 18:36:32.672833;l'olivereta;24/02/2022;11/03/2022;15;0
95913924;0.0;147.0;;;;;;;1;2;80000;6;2022-02-24 22:01:15.252813;394.696.652;-0.4161597;80000;80000;2022-03-11 18:36:34.940076;l'olivereta;24/02/2022;11/03/2022;15;0
95916822;1.0;95.0;;;;;;;1;1;160000;6;2022-02-24 22:09:22.989915;394.766.277;-0.3851725;160000;160000;2022-03-11 18:37:49.683215;extramurs;24/02/2022;11/03/2022;15;0
95919762;3.0;262.0;;;;;;;2;2;1300;6;2022-03-01 14:58:51.914787;394.676.883;-0.3863932000000001;1300;1300;2022-03-04 22:05:32.617243;extramurs;01/03/2022;04/03/2022;3;1
95924098;1.0;250.0;;;;;;;2;1;850;6;2022-03-01 14:12:03.138710;394.620.352;-0.4033489;850;850;2022-03-04 22:02:37.969404;patraix;01/03/2022;04/03/2022;3;1
95925161;1.0;90.0;;;;;;;2;2;500;6;2022-03-01 14:37:25.585026;394.736.922;-0.3984013;500;500;2022-03-04 22:03:14.130000;l'olivereta;01/03/2022;04/03/2022;3;1
95929974;4.0;866.0;;;;;;;1;2;1850000;6;2022-02-24 23:03:18.885595;394.800.048;-0.3562931;1850000;1850000;2022-02-24 22:54:17.703759;benimaclet;24/02/2022;24/02/2022;0;1
95931660;2.0;130.0;;;;;;;2;2;800;6;2022-03-01 14:53:05.565704;39.467.217;-0.3820273;800;800;2022-03-04 22:06:35.710269;extramurs;01/03/2022;04/03/2022;3;1
95939370;1.0;30.0;;;;;;;2;1;400;6;2022-03-01 15:34:50.974089;394.662.568;-0.3468724;400;400;2022-03-04 22:09:26.096585;camins al grau;01/03/2022;04/03/2022;3;1
95939831;2.0;100.0;;;;;;;2;2;1000;6;2022-03-01 15:13:59.961826;394.683.239;-0.3785078;1000;1000;2022-03-04 22:07:46.554631;ciutat vella;01/03/2022;04/03/2022;3;1
95940761;0.0;278.0;;;;;;;1;2;325000;6;2022-02-24 21:22:34.866590;394.466.826;-0.3743636;325000;325000;2022-03-11 18:33:05.211019;quatre carreres;24/02/2022;11/03/2022;15;0
95941532;1.0;100.0;;;;;;;1;2;89000;6;2022-02-24 22:16:28.888112;394.563.022;-0.3863228;89000;89000;2022-03-11 18:37:22.886532;jesús;24/02/2022;11/03/2022;15;0
95943081;1.0;62.0;;;;;;;1;1;39500;6;2022-02-24 21:26:25.966272;394.539.354;-0.3936587;39500;39500;2022-03-11 18:35:05.139741;patraix;24/02/2022;11/03/2022;15;0
95945741;1.0;53.0;;;;;;;2;2;400;6;2022-03-01 16:02:48.011130;394.837.415;-0.3609524;400;400;2022-03-04 22:09:31.182709;benimaclet;01/03/2022;04/03/2022;3;1
95947827;0.0;105.0;;;;;;;2;2;1000;6;2022-03-01 13:43:50.910754;394.641.452;-0.335024;1000;1000;2022-03-04 22:02:40.387454;poblats marítims;01/03/2022;04/03/2022;3;1
95950494;1.0;98.0;;;;;;;2;2;750;6;2022-03-01 14:57:47.418384;394.762.032;-0.3851541;750;750;2022-03-04 22:05:39.153125;extramurs;01/03/2022;04/03/2022;3;1
95950940;1.0;166.0;;;;;;;1;2;54000;6;2022-02-24 20:55:39.147598;394.989.473;-0.374009;54000;54000;2022-03-11 18:33:28.866027;rascanya;24/02/2022;11/03/2022;15;0
95952287;1.0;220.0;;;;;;;1;2;380000;6;2022-02-24 23:06:28.482028;39.474.732;-0.3416962;350000;350000;2022-03-11 18:38:46.338097;algirós;24/02/2022;11/03/2022;15;0
95955155;1.0;35.0;;;;;;;2;2;450;6;2022-03-01 13:56:02.698164;394.602.283;-0.3633599;450;450;2022-03-04 22:00:42.230183;quatre carreres;01/03/2022;04/03/2022;3;1
95958538;1.0;160.0;;;;;;;2;2;950;6;2022-03-01 15:55:30.116928;394.865.643;-0.35950429999999994;950;950;2022-03-04 22:09:41.557613;benimaclet;01/03/2022;04/03/2022;3;1
95960055;3.0;170.0;;;;;;;1;2;180000;6;2022-02-24 21:14:49.918736;394.833.062;-0.3256697;180000;180000;2022-03-11 18:34:25.849807;poblats marítims;24/02/2022;11/03/2022;15;0
95966060;2.0;100.0;;;;;;;1;1;390000;6;2022-02-24 21:48:49.450674;394.680.339;-0.3727626;390000;390000;2022-02-24 21:46:44.166072;l'eixample;24/02/2022;24/02/2022;0;1
95966436;2.0;146.0;;;;;;;2;1;500;6;2022-03-01 13:42:30.677066;394.498.744;-0.3329042;500;500;2022-03-04 22:02:43.846420;poblats marítims;01/03/2022;04/03/2022;3;1
95968604;4.0;407.0;;;;;;;1;2;1000000;6;2022-02-24 22:33:11.204473;394.723.753;-0.3755601;1000000;1000000;2022-03-11 18:37:43.404508;ciutat vella;24/02/2022;11/03/2022;15;0
95969427;2.0;325.0;;;;;;;2;2;7000;6;2022-03-01 15:29:42.610262;394.718.848;-0.3711034;7000;7000;2022-03-04 22:06:46.395976;ciutat vella;01/03/2022;04/03/2022;3;1
95969530;0.0;74.0;;;;;;;1;2;37000;6;2022-02-24 22:27:00.763805;394.513.636;-0.3934883;37000;37000;2022-03-11 18:36:45.616701;jesús;24/02/2022;11/03/2022;15;0
95975120;2.0;70.0;;;;;;;2;2;600;6;2022-03-01 14:30:07.775304;394.617.004;-0.3713531;600;600;2022-03-04 22:03:39.573984;l'eixample;01/03/2022;04/03/2022;3;1
95976477;2.0;180.0;;;;;;;1;1;300000;6;2022-02-24 22:08:35.991575;394.724.198;-0.3912184;300000;300000;2022-03-11 18:37:49.953025;extramurs;24/02/2022;11/03/2022;15;0
95985351;1.0;195.0;;;;;;;1;1;150000;6;2022-02-24 22:58:32.046178;394.904.614;-0.389275;150000;150000;2022-03-11 18:38:42.453679;benicalap;24/02/2022;11/03/2022;15;0
95985423;0.0;250.0;;;;;;;2;1;1800;6;2022-03-01 15:12:29.076194;394.767.367;-0.3827627;1800;1800;2022-03-04 22:07:49.150206;ciutat vella;01/03/2022;04/03/2022;3;1
95987579;2.0;459.0;;;;;;;2;2;2500;6;2022-03-01 13:37:58.948345;3.948.965.670.000.000;-0.3669221;2500;2500;2022-03-04 22:00:48.316771;rascanya;01/03/2022;04/03/2022;3;1
95989555;0.0;366.0;;;;;;;1;2;418000;6;2022-02-24 21:01:35.680332;3.944.563.529.999.990;-0.3751196;418000;418000;2022-03-11 18:33:23.289846;quatre carreres;24/02/2022;11/03/2022;15;0
95992420;3.0;180.0;;;;;;;2;2;9000;6;2022-03-01 15:31:46.236282;394.720.826;-0.3768288;9000;9000;2022-03-04 22:06:42.633204;ciutat vella;01/03/2022;04/03/2022;3;1
95995019;1.0;43.0;;;;;;;2;2;350;6;2022-03-01 15:51:08.427336;39.483.581;-0.3964881;350;350;2022-03-04 22:08:10.365181;campanar;01/03/2022;04/03/2022;3;1
95998918;1.0;376.0;;;;;;;1;2;517000;6;2022-02-24 21:02:32.422107;394.614.787;-0.3614311;517000;517000;2022-03-11 18:33:35.810271;quatre carreres;24/02/2022;11/03/2022;15;0
95998920;1.0;327.0;;;;;;;1;2;515422;6;2022-02-24 22:05:53.711834;394.565.092;-0.390102;502522;502522;2022-03-11 18:37:50.513933;jesús;24/02/2022;11/03/2022;15;0
95999354;1.0;144.0;;;;;;;2;2;500;6;2022-03-01 14:38:29.594603;394.695.951;-0.3952946;500;500;2022-03-04 22:03:13.541994;l'olivereta;01/03/2022;04/03/2022;3;1
95999555;2.0;850.0;;;;;;;2;1;1800;6;2022-03-01 15:45:53.632916;394.795.351;-0.3940465;1800;1800;2022-03-04 22:08:16.236456;campanar;01/03/2022;04/03/2022;3;1
96000910;2.0;75.0;;;;;;;1;2;53000;6;2022-02-24 20:56:51.067530;394.920.755;-0.3776186;53000;53000;2022-03-11 18:33:28.602567;rascanya;24/02/2022;11/03/2022;15;0
96003862;1.0;250.0;;;;;;;2;2;780;6;2022-03-01 15:04:49.675211;394.417.787;-0.3865952;780;780;2022-03-04 22:05:33.821293;jesús;01/03/2022;04/03/2022;3;1
96007243;6.0;573.0;;;;;;;2;2;3700;6;2022-03-01 14:34:43.332621;394.632.544;-0.3624603;3700;3700;2022-03-04 22:03:12.266992;l'eixample;01/03/2022;04/03/2022;3;1
96015627;1.0;126.0;;;;;;;1;2;330000;6;2022-02-24 22:29:58.967098;394.784.094;-0.3782238;330000;330000;2022-03-11 18:37:49.112143;ciutat vella;24/02/2022;11/03/2022;15;0
96015747;1.0;102.0;;;;;;;1;2;65000;6;2022-02-24 21:13:05.019680;394.576.314;-0.3671291;65000;65000;2022-03-11 18:33:05.175261;quatre carreres;24/02/2022;11/03/2022;15;0
96016955;1.0;130.0;;;;;;;2;2;1100;6;2022-03-01 16:11:12.864942;3.947.801.060.000.000;-0.3527587;1100;1100;2022-03-04 22:10:04.136931;algirós;01/03/2022;04/03/2022;3;1
96019418;2.0;190.0;;;;;;;1;2;100000;6;2022-02-24 21:59:24.954792;394.703.655;-0.4063965;100000;100000;2022-03-11 18:36:35.309649;l'olivereta;24/02/2022;11/03/2022;15;0
96021787;3.0;160.0;;;;;;;2;2;3900;6;2022-03-01 14:59:06.454468;394.671.943;-0.3802169;3900;3900;2022-03-04 22:05:32.418828;extramurs;01/03/2022;04/03/2022;3;1
96031802;3.0;180.0;;;;;;;1;1;300000;6;2022-02-24 22:08:34.054295;39.472.645;-0.3910368;300000;300000;2022-03-11 18:37:50.283565;extramurs;24/02/2022;11/03/2022;15;0
96040004;1.0;105.0;;;;;;;1;2;68100;6;2022-02-24 23:06:29.735041;394.700.535;-0.3475344;68100;68100;2022-03-11 18:38:48.512166;algirós;24/02/2022;11/03/2022;15;0
96040156;2.0;149.0;;;;;;;1;2;315000;6;2022-02-24 22:40:53.364149;394.809.693;-0.3641091;315000;315000;2022-03-11 18:37:21.023632;el pla del real;24/02/2022;11/03/2022;15;0
96041226;1.0;160.0;;;;;;;1;1;90000;6;2022-02-24 23:07:05.229479;395.029.145;-0.4175756;90000;90000;2022-03-11 18:40:08.374491;pobles de l'oest;24/02/2022;11/03/2022;15;0
96043144;3.0;280.0;;;;;;;1;2;325000;6;2022-02-24 21:53:36.344377;394.636.597;-0.3761247;325000;325000;2022-03-11 18:36:30.650567;l'eixample;24/02/2022;11/03/2022;15;0
96046316;1.0;100.0;;;;;;;1;2;83000;6;2022-02-24 21:09:26.087400;394.588.277;-0.3670426;83000;83000;2022-03-11 18:33:23.347757;quatre carreres;24/02/2022;11/03/2022;15;0
96046318;1.0;90.0;;;;;;;1;2;150000;6;2022-02-24 22:22:01.261021;39.475.248;-0.39121;150000;150000;2022-03-11 18:37:49.437812;extramurs;24/02/2022;11/03/2022;15;0
96046661;0.0;115.0;;;;;;;1;2;108000;6;2022-02-24 22:50:20.045438;394.640.191;-0.3389606;108000;108000;2022-02-24 22:40:58.331054;camins al grau;24/02/2022;24/02/2022;0;1
96050374;2.0;108.0;;;;;;;1;2;235000;6;2022-02-24 22:35:35.457899;394.762.835;-0.3728677;235000;235000;2022-03-11 18:37:40.480952;ciutat vella;24/02/2022;11/03/2022;15;0
96055287;2.0;190.0;;;;;;;2;2;1500;6;2022-03-01 15:28:53.732021;394.817.534;-0.3611882;1500;1500;2022-03-04 22:06:43.340281;el pla del real;01/03/2022;04/03/2022;3;1
96055360;3.0;286.0;;;;;;;2;2;1700;6;2022-03-01 13:55:24.252288;394.535.347;-0.3740183;1700;1700;2022-03-04 22:00:42.919784;quatre carreres;01/03/2022;04/03/2022;3;1
96063210;1.0;183.0;;;;;;;1;2;143000;6;2022-02-24 22:02:54.178058;394.606.083;-0.3710507;143000;143000;2022-03-11 18:35:59.403425;l'eixample;24/02/2022;11/03/2022;15;0
96065900;2.0;567.0;;;;;;;1;2;310000;6;2022-02-24 22:45:18.435779;394.695.075;-0.3470325;310000;310000;2022-03-11 18:38:41.228524;camins al grau;24/02/2022;11/03/2022;15;0
96067645;0.0;168.0;;;;;;;1;2;162089;6;2022-02-24 22:19:38.225493;394.623.563;-0.3866236;162089;162089;2022-03-11 18:37:15.772168;extramurs;24/02/2022;11/03/2022;15;0
96072514;2.0;290.0;;;;;;;2;2;2250;6;2022-03-01 15:33:41.978303;394.724.684;-0.35939629999999995;2250;2250;2022-03-04 22:06:38.909799;el pla del real;01/03/2022;04/03/2022;3;1
96077007;1.0;200.0;;;;;;;2;2;1600;6;2022-03-01 15:46:02.669620;394.809.872;-0.38738;1600;1600;2022-03-04 22:08:16.087591;campanar;01/03/2022;04/03/2022;3;1
96077020;0.0;281.0;;;;;;;1;2;480000;6;2022-02-24 22:03:30.592307;394.588.098;-0.373951;480000;480000;2022-03-08 01:59:58.647564;l'eixample;24/02/2022;08/03/2022;12;1
96077863;1.0;100.0;;;;;;;2;2;675;6;2022-03-01 15:33:45.599700;3.947.961.110.000.000;-0.3561003;675;675;2022-03-04 22:06:38.851458;el pla del real;01/03/2022;04/03/2022;3;1
96079955;3.0;552.0;;;;;;;2;2;4600;6;2022-03-01 14:34:34.886121;39.458.674;-0.3710984000000001;4600;4600;2022-03-04 22:03:12.475773;l'eixample;01/03/2022;04/03/2022;3;1
96081301;1.0;100.0;;;;;;;1;2;75000;6;2022-02-24 20:59:04.360263;394.944.909;-0.3754125;75000;75000;2022-03-11 18:33:04.257193;rascanya;24/02/2022;11/03/2022;15;0
96081506;2.0;265.0;;;;;;;2;2;2000;6;2022-03-01 15:48:21.254984;394.815.697;-0.3983834000000001;2000;2000;2022-03-04 22:08:12.729777;campanar;01/03/2022;04/03/2022;3;1
96081665;2.0;240.0;;;;;;;2;2;3500;6;2022-03-01 14:48:13.826626;394.700.465;-0.3808804;3500;3500;2022-03-04 22:08:09.619254;extramurs;01/03/2022;04/03/2022;3;1
96081707;3.0;135.0;;;;;;;2;2;1500;6;2022-03-01 14:23:10.584888;3.946.327;-0.3661;1500;1500;2022-03-04 22:03:51.125012;l'eixample;01/03/2022;04/03/2022;3;1
96086860;5.0;403.0;;;;;;;1;2;314500;6;2022-02-24 20:58:08.041192;394.963.127;-0.3738423;314500;314500;2022-03-04 04:32:25.729409;rascanya;24/02/2022;04/03/2022;8;1
96086973;0.0;604.0;;;;;;;1;2;149000;6;2022-02-24 23:09:07.013174;3.950.295.420.000.000;-0.4177833;149000;149000;2022-03-11 18:40:04.574458;pobles de l'oest;24/02/2022;11/03/2022;15;0
96087257;1.0;98.0;;;;;;;1;2;66700;6;2022-02-24 20:58:22.417916;394.957.319;-0.3761474;66700;66700;2022-03-04 04:32:25.698349;rascanya;24/02/2022;04/03/2022;8;1
96087408;3.0;440.0;;;;;;;1;2;350000;6;2022-02-24 22:39:07.431507;394.747.768;-0.382281;350000;350000;2022-03-11 18:37:24.829474;ciutat vella;24/02/2022;11/03/2022;15;0
96092927;1.0;705.0;;;;;;;1;2;545000;6;2022-02-24 22:20:30.755749;394.586.667;-0.3857875;545000;545000;2022-02-24 22:05:12.059759;jesús;24/02/2022;24/02/2022;0;1
96093560;1.0;100.0;;;;;;;1;2;69000;6;2022-02-24 23:06:22.845316;39.471.164;-0.3519049;69000;69000;2022-03-11 18:38:48.487527;algirós;24/02/2022;11/03/2022;15;0
96095688;1.0;65.0;;;;;;;2;2;400;6;2022-03-01 14:47:15.379420;394.723.316;-0.3837381;400;400;2022-03-01 14:45:49.277123;extramurs;01/03/2022;01/03/2022;0;1
96096055;0.0;147.0;;;;;;;2;2;1400;6;2022-03-01 15:41:01.683684;394.621.033;-0.3512524;1400;1400;2022-03-04 22:08:59.777519;camins al grau;01/03/2022;04/03/2022;3;1
96096492;0.0;268.0;;;;;;;2;2;1300;6;2022-03-01 16:00:32.012246;394.886.536;-0.3948219;1300;1300;2022-03-04 22:09:33.430613;benicalap;01/03/2022;04/03/2022;3;1
96100514;2.0;24.0;;;;;;;2;2;300;6;2022-03-01 13:53:53.269511;3.945.527.070.000.000;-0.3629265;300;300;2022-03-04 22:00:46.768114;quatre carreres;01/03/2022;04/03/2022;3;1
96107554;0.0;90.0;;;;;;;2;2;250;6;2022-03-01 15:54:06.923622;394.859.725;-0.3635297;250;250;2022-03-04 22:09:35.940048;benimaclet;01/03/2022;04/03/2022;3;1
96110014;1.0;116.0;;;;;;;2;2;750;6;2022-03-01 14:51:53.001877;394.673.092;-0.3848588;750;750;2022-03-04 22:06:39.866242;extramurs;01/03/2022;04/03/2022;3;1
96110618;3.0;210.0;;;;;;;1;2;350000;6;2022-02-24 22:31:37.208533;394.719.035;-0.3797552;350000;350000;2022-03-11 18:37:46.673407;ciutat vella;24/02/2022;11/03/2022;15;0
96111007;4.0;740.0;;;;;;;2;2;8950;6;2022-03-01 16:02:47.498225;39.478.908;-0.35548509999999994;8950;8950;2022-03-04 22:09:31.155753;benimaclet;01/03/2022;04/03/2022;3;1
96111214;1.0;56.0;;;;;;;1;2;55000;6;2022-02-24 21:07:44.913944;394.581.998;-0.3621294000000001;55000;55000;2022-03-11 18:33:29.528729;quatre carreres;24/02/2022;11/03/2022;15;0
96112287;1.0;64.0;;;;;;;1;2;79000;6;2022-02-24 22:53:54.202603;394.760.535;-0.3998932;79000;79000;2022-03-11 18:38:11.357563;campanar;24/02/2022;11/03/2022;15;0
96112875;2.0;124.0;;;;;;;2;2;1500;6;2022-03-01 14:59:00.323050;394.734.884;-0.3868465;1500;1500;2022-03-04 22:05:32.499080;extramurs;01/03/2022;04/03/2022;3;1
96116485;1.0;117.0;;;;;;;2;2;650;6;2022-03-01 14:49:14.061392;394.726.454;-0.3834412;650;650;2022-03-01 14:44:47.313883;extramurs;01/03/2022;01/03/2022;0;1
