id;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_condition_isGoodCondition;ad_condition_isNeedsRenovating;ad_operation;ad_owner_type;ad_typology;address_location_x;date_insert;date_update;latitude;longitude;price;url;price_last;date_last;address_location_y;distrito;ascensor;ascensor_bool;planta;vistas;variacion_precio;day_insert;day_last;tiempo_venta;vendido
33189;2.0;132.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:15:14.572933;2022-01-11 19:15:14.572933;394.607.815;-0.3834253;195000;https://www.idealista.com/inmueble/95369824/;195000;2022-01-19 01:57:19.699879;"[""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;2.0;interior;0;11/01/2022;19/01/2022;8;1
33194;1.0;36.0;;1.0;0.0;;;2.0;1.0;0.0;1;2;1;"[""Calle de Daoiz i Velarde, 13"", ""Urb. AMISTAD"", ""Barrio L'Amistat"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";2022-01-11 22:03:19.918001;2022-01-11 22:03:19.918001;3.947.399.779.999.990;-0.3497967;125000;https://www.idealista.com/inmueble/95369936/;125000;2022-02-23 11:52:05.728234;"[""Calle de Daoiz i Velarde, 13"", ""Urb. AMISTAD"", ""Barrio L'Amistat"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";algirós;con ascensor;1.0;;;0;11/01/2022;23/02/2022;43;0
33197;2.0;120.0;;1.0;0.0;;;3.0;1.0;0.0;1;2;1;"[""Avenida del Cardenal Benlloch, 94"", ""Urb. ALGIROS"", ""Barrio L'Amistat"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";2022-01-11 22:03:21.026577;2022-01-11 22:03:21.026577;394.734.741;-0.353085;255000;https://www.idealista.com/inmueble/95370019/;255000;2022-02-23 11:52:05.684336;"[""Avenida del Cardenal Benlloch, 94"", ""Urb. ALGIROS"", ""Barrio L'Amistat"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";algirós;con ascensor;1.0;;;0;11/01/2022;23/02/2022;43;0
33198;2.0;117.0;;1.0;0.0;;1.0;4.0;0.0;1.0;1;2;1;"[""Urb. CAMPANAR"", ""Barrio Les Tendetes"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:38:45.104528;2022-01-11 20:38:45.104528;394.839.515;-0.3836517;163000;https://www.idealista.com/inmueble/95370050/;163000;2022-02-23 11:50:23.945532;"[""Urb. CAMPANAR"", ""Barrio Les Tendetes"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;1.0;exterior;0;11/01/2022;23/02/2022;43;0
33199;2.0;126.0;;1.0;0.0;;;4.0;1.0;0.0;1;2;1;"[""Plaza del Doctor Berenguer Ferrer"", ""Urb. JESUS"", ""Barrio La Fontsanta"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:49:33.821290;2022-01-11 18:49:33.821290;394.689.002;-0.4092382;154900;https://www.idealista.com/inmueble/95370065/;154900;2022-02-23 11:30:38.650615;"[""Plaza del Doctor Berenguer Ferrer"", ""Urb. JESUS"", ""Barrio La Fontsanta"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;con ascensor;1.0;3.0;exterior;0;11/01/2022;23/02/2022;43;0
33203;1.0;53.0;;1.0;;;;1.0;1.0;0.0;1;2;1;"[""vicente brull"", ""Barrio El Grau"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:14:39.292248;2021-12-18 21:14:39.292248;394.610.877;-0.3332945;138000;https://www.idealista.com/inmueble/95370139/;130000;2022-01-27 05:53:23.506311;"[""vicente brull"", ""Barrio El Grau"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;con ascensor;1.0;1.0;exterior;-8000;18/12/2021;27/01/2022;40;1
33206;1.0;78.0;;1.0;;;;3.0;0.0;1.0;1;2;1;"[""Lorca"", ""Barrio Nou Moles"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:49:23.376135;2022-01-11 18:49:23.376135;394.694.858;-0.3910409;125000;https://www.idealista.com/inmueble/95370607/;125000;2022-02-23 11:31:47.969376;"[""Lorca"", ""Barrio Nou Moles"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;con ascensor;1.0;5.0;interior;0;11/01/2022;23/02/2022;43;0
33209;2.0;170.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:05:46.143720;2021-12-30 15:05:46.143720;394.748.193;-0.3841201;280000;https://www.idealista.com/inmueble/95370760/;280000;2022-02-23 11:47:15.289601;"[""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;1.0;exterior;0;30/12/2021;23/02/2022;55;0
33210;3.0;280.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Passatge Doctor Serra"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 17:00:01.910480;2021-12-30 17:00:01.910480;3.946.600.820.000.000;-0.3741156;799000;https://www.idealista.com/inmueble/95370881/;728000;2022-02-23 11:33:40.650879;"[""Passatge Doctor Serra"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;-71000;30/12/2021;23/02/2022;55;0
33223;2.0;88.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Calle Islas Canarias"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:39:47.032705;2021-12-30 19:39:47.032705;394.686.574;-0.3586319000000001;192000;https://www.idealista.com/inmueble/95371871/;192000;2022-02-23 11:38:59.254792;"[""Calle Islas Canarias"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;3.0;exterior;0;30/12/2021;23/02/2022;55;0
33229;1.0;85.0;;0.0;;;1.0;3.0;1.0;0.0;1;2;1;"[""Plaza FEDERICO MAYO"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-02-19 17:32:10.574777;2022-02-19 17:32:10.574813;394.656.063;-0.3409863;180000;https://www.idealista.com/inmueble/95372176/;180000;2022-02-23 11:42:57.993403;"[""Plaza FEDERICO MAYO"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;sin ascensor;0.0;4.0;exterior;0;19/02/2022;23/02/2022;4;0
33230;2.0;157.0;;1.0;1.0;;;4.0;1.0;0.0;1;2;1;"[""Calle Ayora"", ""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:01:57.757152;2021-12-30 19:01:57.757152;394.634.265;-0.3934409;225000;https://www.idealista.com/inmueble/95372191/;225000;2022-01-11 18:09:45.536791;"[""Calle Ayora"", ""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;4.0;exterior;0;30/12/2021;11/01/2022;12;1
33233;1.0;134.0;;0.0;;;;5.0;1.0;0.0;1;2;1;"[""Murillo"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:05:44.427312;2021-12-30 15:05:44.427312;39.474.023;-0.3821223;290000;https://www.idealista.com/inmueble/95372418/;290000;2022-02-23 11:47:01.277654;"[""Murillo"", ""Barrio El Pilar"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;1.0;exterior;0;30/12/2021;23/02/2022;55;0
33234;2.0;177.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;1;2;1;"[""Avenida del Mestre Rodrigo"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";2022-01-11 20:38:43.878335;2022-01-11 20:38:43.878335;394.869.174;-0.4019198;430000;https://www.idealista.com/inmueble/95372665/;430000;2022-01-19 02:11:42.312658;"[""Avenida del Mestre Rodrigo"", ""Barrio Sant Pau"", ""Distrito Campanar"", ""València"", ""Valencia, València""]";campanar;con ascensor;1.0;1.0;exterior;0;11/01/2022;19/01/2022;8;1
33236;2.0;112.0;0.0;1.0;;0.0;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:32:15.103311;2021-12-30 20:32:15.103311;394.752.475;-0.390403;210000;https://www.idealista.com/inmueble/95373328/;200000;2022-02-23 11:38:04.397549;"[""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;1.0;exterior;-10000;30/12/2021;23/02/2022;55;0
33247;2.0;151.0;;1.0;1.0;;;4.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:02:02.643552;2021-12-30 19:02:02.643552;394.642.265;-0.3946409;225000;https://www.idealista.com/inmueble/95375077/;225000;2022-02-23 11:31:09.143547;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;4.0;exterior;0;30/12/2021;23/02/2022;55;0
33251;2.0;90.0;;1.0;;;;2.0;1.0;0.0;1;2;1;"[""Calle Ruaya"", ""Barrio Morvedre"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:34:46.734229;2021-12-30 18:34:46.734229;394.851.434;-0.3760333;175000;https://www.idealista.com/inmueble/95375467/;175000;2022-02-23 11:25:36.012848;"[""Calle Ruaya"", ""Barrio Morvedre"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";la saïdia;con ascensor;1.0;6.0;exterior;0;30/12/2021;23/02/2022;55;0
33256;3.0;209.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:05:25.527605;2021-12-30 15:05:25.527605;3.947.251.710.000.000;-0.3711289;794200;https://www.idealista.com/inmueble/95375992/;794200;2022-02-23 11:44:57.457043;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;7.0;exterior;0;30/12/2021;23/02/2022;55;0
33258;2.0;171.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;1;2;1;"[""Calle de José Aguilar"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:41:05.238154;2022-01-11 21:41:05.238154;394.644.358;-0.3409386;200000;https://www.idealista.com/inmueble/95376047/;200000;2022-02-23 11:42:23.429041;"[""Calle de José Aguilar"", ""Barrio Aiora"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;sin ascensor;0.0;;;0;11/01/2022;23/02/2022;43;0
33259;3.0;225.0;;1.0;1.0;;1.0;5.0;0.0;1.0;1;2;1;"[""CRONISTA CARRERES, 10"", ""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:05:27.342974;2021-12-30 15:05:27.342974;394.726.565;-0.3676707;785000;https://www.idealista.com/inmueble/95376071/;785000;2022-02-23 11:47:05.534342;"[""CRONISTA CARRERES, 10"", ""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;13.0;exterior;0;30/12/2021;23/02/2022;55;0
33262;2.0;112.0;;1.0;1.0;;;4.0;1.0;0.0;1;2;1;"[""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:36:28.262353;2022-01-11 19:36:28.262353;394.572.929;-0.3857378;154900;https://www.idealista.com/inmueble/95376404/;154900;2022-02-23 11:42:19.410304;"[""Barrio La Raiosa"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;3.0;exterior;0;11/01/2022;23/02/2022;43;0
33263;2.0;100.0;;1.0;;;;4.0;1.0;0.0;1;2;1;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:05:34.040051;2021-12-30 20:05:34.040051;394.678.068;-0.3920493;250000;https://www.idealista.com/inmueble/95376424/;250000;2022-01-24 02:59:40.527917;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;2.0;exterior;0;30/12/2021;24/01/2022;25;1
33307;1.0;96.0;;1.0;;;;1.0;1.0;0.0;1;2;1;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:59:04.921160;2021-12-30 16:59:04.921160;394.594.568;-0.3761389;230000;https://www.idealista.com/inmueble/95376994/;225000;2022-01-24 02:52:32.525576;"[""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;7.0;exterior;-5000;30/12/2021;24/01/2022;25;1
33311;1.0;65.0;;0.0;;;1.0;2.0;1.0;0.0;1;2;1;"[""Calle de Daroca"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:28:25.305250;2021-12-30 17:28:25.305250;394.937.316;-0.3701602000000001;79000;https://www.idealista.com/inmueble/95377236/;74900;2022-02-23 11:11:13.440889;"[""Calle de Daroca"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;sin ascensor;0.0;;;-4100;30/12/2021;23/02/2022;55;0
33312;2.0;151.0;;1.0;1.0;;1.0;3.0;1.0;0.0;1;2;1;"[""POETA JOSEP CERVERA I GRIFOL, 12"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:56:37.601219;2021-12-18 21:56:37.601219;394.543.108;-0.357515;595000;https://www.idealista.com/inmueble/95377347/;595000;2022-02-23 11:20:27.824969;"[""POETA JOSEP CERVERA I GRIFOL, 12"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;6.0;exterior;0;18/12/2021;23/02/2022;67;0
33315;2.0;157.0;;1.0;1.0;;;4.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:19:37.912935;2021-12-30 19:19:37.912935;394.655.265;-0.3917409;225000;https://www.idealista.com/inmueble/95377534/;225000;2021-12-30 19:01:31.088950;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;4.0;exterior;0;30/12/2021;30/12/2021;0;1
33322;2.0;203.0;;1.0;;;;4.0;1.0;0.0;1;2;1;"[""Calle de Terol"", ""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:05:31.622447;2021-12-30 20:05:31.622447;39.477.815;-0.3947325;295000;https://www.idealista.com/inmueble/95377769/;295000;2022-02-09 03:18:30.974573;"[""Calle de Terol"", ""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;8.0;exterior;0;30/12/2021;09/02/2022;41;1
33329;2.0;150.0;;1.0;;;;5.0;1.0;0.0;1;2;1;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:59:06.738045;2021-12-30 16:59:06.738045;394.646.873;-0.3658151;410000;https://www.idealista.com/inmueble/95378363/;410000;2021-12-30 16:16:29.931349;"[""Barrio Gran Vía"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;7.0;exterior;0;30/12/2021;30/12/2021;0;1
33330;1.0;89.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-18 21:56:38.436317;2021-12-18 21:56:38.436317;394.558.761;-0.3616031;224500;https://www.idealista.com/inmueble/95378502/;224500;2022-01-27 05:47:53.422116;"[""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;8.0;exterior;0;18/12/2021;27/01/2022;40;1
33331;2.0;154.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;1;1;1;"[""Avenida de França, 1"", ""Urb. Torres de la Alameda"", ""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:32:31.522630;2022-01-11 21:32:31.522630;3.946.164.870.000.000;-0.3566825;650000;https://www.idealista.com/inmueble/95378634/;650000;2022-02-23 11:42:54.748602;"[""Avenida de França, 1"", ""Urb. Torres de la Alameda"", ""Barrio Penya-Roja"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;7.0;exterior;0;11/01/2022;23/02/2022;43;0
33336;3.0;227.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:51:07.722834;2021-12-30 19:51:07.722834;394.702.336;-0.3578348;672000;https://www.idealista.com/inmueble/95379177/;672000;2022-02-23 11:39:58.131924;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
33338;1.0;104.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Calle dels Gremis, 59"", ""Barrio Sant Isidre"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:02:06.621514;2021-12-30 19:02:06.621514;394.509.685;-0.4042418;112500;https://www.idealista.com/inmueble/95379210/;112500;2021-12-30 19:01:39.260891;"[""Calle dels Gremis, 59"", ""Barrio Sant Isidre"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;7.0;;0;30/12/2021;30/12/2021;0;1
33339;3.0;179.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:51:03.554981;2021-12-30 19:51:03.554981;394.684.336;-0.3575348;608000;https://www.idealista.com/inmueble/95379216/;608000;2022-01-27 06:11:46.904936;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;5.0;exterior;0;30/12/2021;27/01/2022;28;1
33340;1.0;94.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:14:40.019767;2021-12-18 21:14:40.019767;394.669.069;-0.3316404000000001;140000;https://www.idealista.com/inmueble/95379268/;140000;2022-02-23 11:23:45.900175;"[""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;sin ascensor;0.0;4.0;;0;18/12/2021;23/02/2022;67;0
33352;1.0;113.0;;1.0;0.0;0.0;;4.0;1.0;0.0;1;2;1;"[""Calle de Santiago Rusiñol"", ""Urb. C/ Santiago Rusiñol"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:28:27.577316;2021-12-30 17:28:27.577316;394.980.858;-0.3693398;113000;https://www.idealista.com/inmueble/95380779/;113000;2022-02-23 11:11:59.582989;"[""Calle de Santiago Rusiñol"", ""Urb. C/ Santiago Rusiñol"", ""Barrio Els Orriols"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;con ascensor;1.0;1.0;;0;30/12/2021;23/02/2022;55;0
33369;2.0;114.0;;1.0;;;;4.0;1.0;0.0;1;2;1;"[""Calle Pedro Aleixandre"", ""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2022-01-27 05:47:58.690042;2022-01-27 05:47:58.690080;394.604.191;-0.3616681;216000;https://www.idealista.com/inmueble/95382034/;216000;2022-02-23 11:15:31.191468;"[""Calle Pedro Aleixandre"", ""Barrio Mont-Olivet"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;2.0;exterior;0;27/01/2022;23/02/2022;27;0
33372;1.0;70.0;;0.0;;;;3.0;1.0;0.0;1;2;1;"[""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:28:30.146667;2021-12-30 17:28:30.146667;394.951.381;-0.3749365;110000;https://www.idealista.com/inmueble/95382176/;110000;2022-02-09 02:13:49.049811;"[""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;sin ascensor;0.0;3.0;exterior;0;30/12/2021;09/02/2022;41;1
33375;1.0;104.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Plaza DE LA CRUZ CAÑAMELAR, 1"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 21:14:41.313694;2021-12-18 21:14:41.313694;394.681.074;-0.3318702;169000;https://www.idealista.com/inmueble/95382518/;169000;2022-02-19 17:02:28.538783;"[""Plaza DE LA CRUZ CAÑAMELAR, 1"", ""Barrio El Cabanyal-El Canyamelar"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;con ascensor;1.0;3.0;exterior;0;18/12/2021;19/02/2022;63;1
33381;2.0;95.0;;1.0;;;;2.0;1.0;0.0;1;2;1;"[""Calle Ruaya"", ""Barrio Morvedre"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2021-12-30 18:34:52.595174;2021-12-30 18:34:52.595174;394.832.434;-0.3764333;175000;https://www.idealista.com/inmueble/95383233/;175000;2022-02-23 11:27:27.006401;"[""Calle Ruaya"", ""Barrio Morvedre"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";la saïdia;con ascensor;1.0;6.0;exterior;0;30/12/2021;23/02/2022;55;0
33383;0.0;129.0;;1.0;;;;3.0;0.0;1.0;1;2;1;"[""Plaza Pintor Segrelles"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:32:17.201394;2021-12-30 20:32:17.201394;394.646.841;-0.3869291;230000;https://www.idealista.com/inmueble/95383277/;230000;2022-02-12 12:51:12.986039;"[""Plaza Pintor Segrelles"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;2.0;exterior;0;30/12/2021;12/02/2022;44;1
33384;0.0;125.0;;1.0;;;;3.0;0.0;1.0;1;2;1;"[""Plaza Pintor Segrelles"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:05:28.535436;2021-12-30 20:05:28.535436;394.623.841;-0.3849291;225000;https://www.idealista.com/inmueble/95383300/;220000;2022-02-12 12:51:12.944165;"[""Plaza Pintor Segrelles"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;2.0;exterior;-5000;30/12/2021;12/02/2022;44;1
33386;0.0;130.0;;1.0;;;;3.0;0.0;1.0;1;2;1;"[""Plaza Pintor Segrelles"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:32:19.145237;2021-12-30 20:32:19.145237;394.629.841;-0.3849291;230000;https://www.idealista.com/inmueble/95383363/;230000;2022-02-23 11:39:50.536536;"[""Plaza Pintor Segrelles"", ""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
33388;1.0;95.0;;1.0;;;;3.0;1.0;0.0;1;2;1;"[""Barrio Sant Marcellí"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-11 19:36:28.944948;2022-01-11 19:36:28.944948;394.448.067;-0.391456;130000;https://www.idealista.com/inmueble/95383628/;130000;2022-02-23 11:36:27.520893;"[""Barrio Sant Marcellí"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;4.0;exterior;0;11/01/2022;23/02/2022;43;0
33390;1.0;135.0;;1.0;;;1.0;4.0;1.0;0.0;1;2;1;"[""Calle Ciudad de Mula"", ""Urb. mestalla, pla del real"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2022-02-12 12:49:07.859548;2022-02-12 12:49:07.859614;394.760.005;-0.3545417;189000;https://www.idealista.com/inmueble/95383675/;189000;2022-02-17 00:17:35.937402;"[""Calle Ciudad de Mula"", ""Urb. mestalla, pla del real"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;1.0;exterior;0;12/02/2022;17/02/2022;5;1
33416;1.0;75.0;;0.0;;;;3.0;0.0;1.0;1;2;1;"[""Calle Arte Major de la Seda"", ""Barrio Nou Moles"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:31:35.170882;2022-01-11 18:31:35.170882;394.696.843;-0.399696;85400;https://www.idealista.com/inmueble/95384051/;85400;2022-02-17 00:03:10.236289;"[""Calle Arte Major de la Seda"", ""Barrio Nou Moles"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;sin ascensor;0.0;5.0;exterior;0;11/01/2022;17/02/2022;37;1
33417;2.0;133.0;;1.0;1.0;;0.0;4.0;1.0;0.0;1;2;1;"[""Calle Doctor Manuel Candela"", ""Barrio Albors"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:32:53.693927;2022-01-11 21:32:53.693927;394.647.542;-0.34952890000000003;278000;https://www.idealista.com/inmueble/95384087/;278000;2022-02-23 11:43:56.866979;"[""Calle Doctor Manuel Candela"", ""Barrio Albors"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;5.0;exterior;0;11/01/2022;23/02/2022;43;0
33423;2.0;65.0;;0.0;;;1.0;2.0;1.0;0.0;1;2;1;"[""Barrio El Carme"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:05:21.317892;2021-12-30 15:05:21.317892;39.478.836;-0.383017;160000;https://www.idealista.com/inmueble/95385178/;160000;2022-02-23 11:44:52.064796;"[""Barrio El Carme"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
