"";"baños";"m2";"jardin";"ascensor";"piscina";"terraza";"habitaciones";"a_reformar";"tipo_vendedor";"latitud";"longitud";"url";"precio_final";"distrito";"barrio";"armarios.empotrados";"acceso.adaptado";"aire.acondicionado";"balcon";"trastero";"garaje.incluido";"calefaccion";"planta";"vistas";"variacion_precio";"dias_venta";"planta_cat";"preciom2"
"1586";3;173;"0";"1";"0";"0";4;"0";"2";39,47127;-0,38422;"https://www.idealista.com/inmueble/94967203/";350000;"extramurs";"arrancapins";"1";"1";"1";"0";"0";"1";"1";6;"1";-1;28;"Alta";2023,12138728324
"1587";1;99;"0";"1";"0";"0";3;"0";"1";39,4529316;-0,3900587;"https://www.idealista.com/inmueble/94968499/";99000;"jesús";"l'hort de senabre";"0";"0";"1";"1";"0";"0";"0";3;"1";0;16;"Media";1000
"1588";1;90;"0";"1";"0";"1";2;"0";"2";39,4510225;-0,4035495;"https://www.idealista.com/inmueble/94968889/";199000;"patraix";"sant isidre";"1";"0";"1";"0";"0";"0";"1";7;"1";-11000;51;"Alta";2211,11111111111
"1589";2;105;"0";"1";"0";"0";3;"0";"2";39,470481;-0,33611;"https://www.idealista.com/inmueble/94969367/";259000;"poblats marítims";"beteró";"0";"0";"1";"0";"1";"0";"1";9;"1";0;12;"Alta";2466,66666666667
"1590";1;75;"0";"1";"0";"0";3;"0";"2";39,4948433;-0,3681059;"https://www.idealista.com/inmueble/94969398/";65000;"rascanya";"els orriols";"0";"0";"0";"0";"0";"0";"1";2;"1";0;12;"Baja";866,666666666667
"1591";2;155;"0";"1";"0";"0";2;"0";"2";39,4659441;-0,3513832;"https://www.idealista.com/inmueble/94970510/";199900;"camins al grau";"aiora";"1";"0";"1";"1";"0";"0";"0";5;"1";0;39;"Alta";1289,67741935484
"1592";2;109;"1";"1";"1";"1";3;"0";"2";39,4953941;-0,3903768;"https://www.idealista.com/inmueble/94970700/";209000;"benicalap";"nou benicalap";"1";"1";"1";"0";"0";"0";"1";3;"1";0;32;"Media";1917,43119266055
"1593";2;124;"0";"1";"0";"1";4;"0";"2";39,4683789;-0,3517779;"https://www.idealista.com/inmueble/94972625/";189000;"camins al grau";"albors";"0";"0";"1";"1";"0";"0";"1";1;"1";0;8;"Baja";1524,1935483871
"1594";1;73;"0";"0";"0";"1";2;"0";"2";39,4677754;-0,3319244;"https://www.idealista.com/inmueble/94974608/";125000;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"1";"1";"0";"0";"1";1;"1";0;12;"Baja";1712,32876712329
"1595";1;100;"0";"0";"0";"0";3;"0";"2";39,4529002;-0,3917547;"https://www.idealista.com/inmueble/94974630/";86000;"jesús";"l'hort de senabre";"1";"0";"0";"0";"0";"0";"0";4;"1";0;16;"Media";860
"1596";1;65;"0";"1";"0";"0";1;"0";"2";39,4637946;-0,3939787;"https://www.idealista.com/inmueble/94977615/";119900;"patraix";"patraix";"1";"0";"1";"0";"0";"0";"0";2;"0";0;0;"Baja";1844,61538461538
"1597";2;127;"0";"1";"0";"0";4;"0";"2";39,4695969;-0,3396729;"https://www.idealista.com/inmueble/94978516/";200000;"algirós";"l'illa perduda";"0";"0";"0";"0";"0";"0";"0";6;"1";0;13;"Alta";1574,8031496063
"1598";2;111;"0";"1";"0";"0";3;"0";"2";39,4874164;-0,3608947;"https://www.idealista.com/inmueble/94978626/";219000;"benimaclet";"benimaclet";"1";"0";"1";"1";"0";"0";"1";4;"1";0;10;"Media";1972,97297297297
"1599";1;61;"0";"1";"0";"0";1;"0";"2";39,4769544;-0,381157;"https://www.idealista.com/inmueble/94984386/";169500;"ciutat vella";"el carme";"0";"0";"1";"1";"1";"0";"0";2;"1";0;44;"Baja";2778,68852459016
"1600";2;197;"0";"1";"0";"1";5;"0";"2";39,4639336;-0,3328212;"https://www.idealista.com/inmueble/94988237/";238500;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"0";"1";"0";"0";"0";4;"1";0;0;"Media";1210,65989847716
"1601";2;129;"0";"1";"0";"0";4;"0";"2";39,477886;-0,3501255;"https://www.idealista.com/inmueble/94988684/";294000;"algirós";"la vega baixa";"0";"0";"0";"1";"0";"0";"0";6;"1";0;16;"Alta";2279,06976744186
"1602";1;65;"0";"0";"0";"0";2;"0";"2";39,467515;-0,3329817;"https://www.idealista.com/inmueble/94988825/";120000;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"1";"1";"0";"0";"1";5;"1";0;3;"Alta";1846,15384615385
"1603";2;135;"0";"1";"0";"0";3;"0";"2";39,4747403;-0,3859316;"https://www.idealista.com/inmueble/94992745/";256000;"extramurs";"el botànic";"0";"0";"1";"1";"0";"0";"1";4;"1";0;25;"Media";1896,2962962963
"1604";1;75;"0";"0";"0";"0";2;"0";"1";39,4659052;-0,3809601;"https://www.idealista.com/inmueble/94994292/";159000;"extramurs";"la roqueta";"1";"0";"1";"0";"0";"0";"0";2;"1";0;44;"Baja";2120
"1605";2;124;"0";"1";"0";"1";3;"0";"2";39,4447373;-0,389341;"https://www.idealista.com/inmueble/94995456/";320000;"jesús";"sant marcellí";"1";"0";"1";"1";"1";"1";"0";17;"1";0;13;"Alta";2580,64516129032
"1606";2;105;"0";"1";"0";"0";4;"0";"2";39,4993039;-0,3938692;"https://www.idealista.com/inmueble/94995753/";89900;"benicalap";"ciutat fallera";"1";"1";"1";"0";"0";"0";"0";1;"1";0;16;"Baja";856,190476190476
"1607";2;113;"0";"1";"0";"0";3;"0";"2";39,4663136;-0,330876;"https://www.idealista.com/inmueble/94996773/";299000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"1";"0";"0";"1";6;"1";0;12;"Alta";2646,01769911504
"1608";2;163;"0";"1";"0";"1";4;"0";"2";39,46848;-0,3602199;"https://www.idealista.com/inmueble/94999317/";520000;"el pla del real";"mestalla";"1";"1";"1";"1";"0";"1";"1";1;"1";0;44;"Baja";3190,18404907975
"1609";2;87;"0";"1";"0";"0";3;"0";"2";39,4698647;-0,409021;"https://www.idealista.com/inmueble/95001055/";109500;"l'olivereta";"soternes";"1";"0";"1";"0";"0";"0";"0";2;"1";0;3;"Baja";1258,62068965517
"1610";2;134;"0";"1";"0";"0";3;"0";"2";39,4648549;-0,3816651;"https://www.idealista.com/inmueble/95002615/";398000;"extramurs";"arrancapins";"1";"0";"1";"1";"0";"0";"1";2;"1";0;0;"Baja";2970,14925373134
"1611";2;121;"0";"1";"0";"0";3;"0";"2";39,4717562;-0,4045927;"https://www.idealista.com/inmueble/95003094/";145000;"l'olivereta";"nou moles";"1";"1";"0";"1";"0";"0";"0";7;"1";0;39;"Alta";1198,34710743802
"1612";1;80;"0";"1";"0";"0";2;"0";"1";39,4615329;-0,3850776;"https://www.idealista.com/inmueble/95003601/";210000;"extramurs";"arrancapins";"0";"1";"0";"1";"0";"0";"0";1;"1";0;28;"Baja";2625
"1613";2;116;"0";"1";"0";"0";3;"0";"2";39,4540857;-0,3783737;"https://www.idealista.com/inmueble/95004388/";170000;"quatre carreres";"malilla";"1";"0";"1";"1";"0";"0";"0";2;"1";0;32;"Baja";1465,51724137931
"1614";2;85;"0";"1";"0";"0";3;"0";"2";39,47134;-0,3375233;"https://www.idealista.com/inmueble/95007477/";200000;"poblats marítims";"beteró";"1";"0";"1";"0";"0";"0";"1";4;"1";0;37;"Media";2352,94117647059
"1615";1;64;"0";"1";"0";"1";2;"0";"2";39,4902327;-0,3785933;"https://www.idealista.com/inmueble/95009756/";77000;"la saïdia";"tormos";"0";"1";"0";"1";"0";"0";"1";1;"1";0;12;"Baja";1203,125
"1616";1;85;"0";"1";"0";"0";2;"0";"2";39,4812473;-0,3842924;"https://www.idealista.com/inmueble/95010446/";240000;"ciutat vella";"el carme";"1";"0";"1";"1";"0";"0";"1";1;"1";0;28;"Baja";2823,52941176471
"1617";2;80;"0";"1";"0";"1";3;"0";"1";39,4747686;-0,3909676;"https://www.idealista.com/inmueble/95010751/";240000;"extramurs";"la petxina";"0";"0";"1";"0";"1";"0";"0";1;"1";0;51;"Baja";3000
"1618";2;136;"0";"1";"1";"0";2;"0";"2";39,4525111;-0,3400113;"https://www.idealista.com/inmueble/95011955/";320000;"quatre carreres";"la punta";"0";"0";"0";"0";"1";"1";"1";12;"1";0;0;"Alta";2352,94117647059
"1619";2;93;"0";"1";"0";"0";2;"0";"2";39,4593494;-0,3877505;"https://www.idealista.com/inmueble/95014957/";132000;"jesús";"la raiosa";"0";"0";"0";"0";"0";"0";"1";3;"1";-6500;37;"Media";1419,35483870968
"1620";2;85;"0";"1";"0";"0";2;"0";"2";39,4605149;-0,3666388;"https://www.idealista.com/inmueble/95017116/";285000;"l'eixample";"russafa";"1";"0";"1";"1";"0";"0";"1";4;"1";0;28;"Media";3352,94117647059
"1621";2;140;"0";"1";"0";"1";5;"1";"2";39,4652529;-0,3892956;"https://www.idealista.com/inmueble/95018492/";222000;"extramurs";"arrancapins";"0";"1";"0";"1";"0";"0";"1";2;"1";0;49;"Baja";1585,71428571429
"1622";2;152;"0";"1";"0";"0";4;"0";"2";39,4750849;-0,3483922;"https://www.idealista.com/inmueble/95019290/";295000;"algirós";"la vega baixa";"0";"1";"1";"0";"0";"1";"1";2;"0";0;29;"Baja";1940,78947368421
"1623";1;94;"0";"1";"0";"0";2;"0";"2";39,4805473;-0,3832924;"https://www.idealista.com/inmueble/95021568/";230000;"ciutat vella";"el carme";"0";"0";"1";"0";"0";"0";"1";2;"1";0;28;"Baja";2446,8085106383
"1624";1;80;"0";"1";"0";"0";2;"0";"2";39,4721044;-0,3371269;"https://www.idealista.com/inmueble/95022362/";215000;"poblats marítims";"beteró";"0";"0";"0";"0";"0";"0";"0";8;"1";0;40;"Alta";2687,5
"1625";1;64;"0";"0";"0";"0";1;"0";"2";39,4907975;-0,3887705;"https://www.idealista.com/inmueble/95026994/";130000;"benicalap";"benicalap";"0";"0";"0";"0";"0";"0";"0";2;"1";0;0;"Baja";2031,25
"1626";1;107;"0";"0";"0";"1";2;"0";"2";39,4766844;-0,3956373;"https://www.idealista.com/inmueble/95032504/";165000;"campanar";"campanar";"1";"0";"1";"0";"0";"0";"1";0;"1";0;29;"Baja";1542,05607476636
"1627";2;150;"0";"1";"0";"0";4;"1";"2";39,4793703;-0,3790701;"https://www.idealista.com/inmueble/95032677/";350000;"ciutat vella";"el carme";"1";"1";"0";"0";"0";"0";"1";9;"1";0;28;"Alta";2333,33333333333
"1628";1;45;"0";"0";"0";"1";1;"1";"2";39,4642839;-0,3305729;"https://www.idealista.com/inmueble/95040024/";79000;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"0";"0";"0";"0";"1";0;"1";0;0;"Baja";1755,55555555556
"1629";2;97;"0";"1";"0";"0";4;"0";"2";39,4764012;-0,354781;"https://www.idealista.com/inmueble/95040929/";314900;"el pla del real";"ciutat universitària";"1";"0";"1";"1";"0";"0";"0";14;"1";0;41;"Alta";3246,39175257732
"1630";2;99;"0";"1";"0";"0";3;"0";"2";39,467284;-0,4034859;"https://www.idealista.com/inmueble/95041364/";140000;"l'olivereta";"tres forques";"1";"1";"1";"0";"0";"0";"1";1;"1";0;0;"Baja";1414,14141414141
"1631";2;96;"0";"1";"0";"0";3;"0";"2";39,4670376;-0,3347498;"https://www.idealista.com/inmueble/95041667/";215000;"camins al grau";"aiora";"1";"1";"0";"1";"0";"0";"1";4;"1";0;16;"Media";2239,58333333333
"1632";2;143;"0";"1";"0";"0";3;"0";"2";39,4684452;-0,3714553;"https://www.idealista.com/inmueble/95041826/";490000;"l'eixample";"el pla del remei";"1";"0";"1";"1";"1";"1";"1";6;"1";0;44;"Alta";3426,57342657343
"1633";2;86;"0";"1";"0";"0";3;"0";"2";39,4977078;-0,3790074;"https://www.idealista.com/inmueble/95043099/";178500;"rascanya";"torrefiel";"0";"0";"0";"0";"1";"1";"0";2;"1";0;48;"Baja";2075,58139534884
"1634";2;100;"0";"1";"0";"0";3;"0";"2";39,4977078;-0,3790074;"https://www.idealista.com/inmueble/95043157/";173000;"rascanya";"torrefiel";"0";"0";"0";"0";"1";"1";"0";0;"1";0;48;"Baja";1730
"1635";2;116;"1";"1";"1";"1";3;"0";"2";39,4853909;-0,4019;"https://www.idealista.com/inmueble/95043864/";358000;"campanar";"sant pau";"0";"0";"0";"0";"1";"1";"0";4;"1";0;13;"Media";3086,20689655172
"1636";1;71;"0";"1";"0";"0";2;"0";"2";39,4842058;-0,3819265;"https://www.idealista.com/inmueble/95045724/";119500;"la saïdia";"marxalenes";"0";"1";"1";"0";"0";"0";"0";6;"1";0;15;"Alta";1683,0985915493
"1637";2;107;"0";"1";"0";"0";3;"0";"2";39,4510076;-0,4055727;"https://www.idealista.com/inmueble/95045834/";127000;"patraix";"sant isidre";"1";"0";"0";"1";"0";"0";"1";5;"1";0;0;"Alta";1186,91588785047
"1638";2;91;"0";"1";"0";"0";4;"0";"2";39,4787004;-0,382886;"https://www.idealista.com/inmueble/95046854/";199000;"extramurs";"el botànic";"0";"1";"0";"0";"0";"0";"1";3;"1";0;0;"Media";2186,81318681319
"1639";1;71;"0";"0";"0";"0";3;"0";"2";39,4727643;-0,3297925;"https://www.idealista.com/inmueble/95047218/";190000;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"1";"1";"0";"0";"0";1;"1";0;32;"Baja";2676,05633802817
"1640";2;93;"0";"1";"0";"0";2;"1";"2";39,4601494;-0,3859505;"https://www.idealista.com/inmueble/95049453/";138500;"jesús";"la raiosa";"1";"0";"0";"1";"0";"0";"1";3;"0";0;32;"Media";1489,24731182796
"1641";1;70;"0";"1";"0";"1";2;"0";"2";39,469873;-0,3876435;"https://www.idealista.com/inmueble/95053546/";235000;"extramurs";"arrancapins";"1";"0";"1";"0";"0";"0";"1";5;"1";0;49;"Alta";3357,14285714286
"1642";2;178;"1";"1";"1";"0";3;"0";"2";39,4878905;-0,4009185;"https://www.idealista.com/inmueble/95057427/";434603;"campanar";"sant pau";"1";"0";"1";"0";"0";"0";"1";13;"1";0;16;"Alta";2441,58988764045
"1643";2;81;"0";"1";"0";"1";2;"0";"2";39,460464;-0,3735838;"https://www.idealista.com/inmueble/95058308/";269900;"l'eixample";"russafa";"1";"0";"1";"0";"0";"0";"1";1;"1";0;25;"Baja";3332,0987654321
"1644";1;85;"0";"0";"0";"0";4;"1";"2";39,459313;-0,3762964;"https://www.idealista.com/inmueble/95061887/";211800;"l'eixample";"russafa";"0";"0";"0";"0";"0";"0";"1";1;"1";0;28;"Baja";2491,76470588235
"1645";2;66;"0";"0";"0";"0";2;"0";"1";39,4654704;-0,3433752;"https://www.idealista.com/inmueble/95063241/";127000;"camins al grau";"aiora";"1";"0";"1";"1";"0";"0";"0";2;"1";0;32;"Baja";1924,24242424242
"1646";2;124;"0";"1";"0";"0";3;"0";"2";39,4631247;-0,3394602;"https://www.idealista.com/inmueble/95063848/";245000;"poblats marítims";"el grau";"1";"0";"1";"1";"0";"1";"1";6;"1";0;12;"Alta";1975,8064516129
"1647";2;94;"0";"0";"0";"0";3;"0";"2";39,4657442;-0,3297976;"https://www.idealista.com/inmueble/95064715/";160000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"1";"0";"0";"1";3;"1";0;63;"Media";1702,12765957447
"1648";2;124;"0";"1";"0";"0";4;"0";"2";39,464619;-0,3733877;"https://www.idealista.com/inmueble/95067364/";285000;"l'eixample";"russafa";"0";"0";"1";"0";"0";"0";"1";3;"1";0;0;"Media";2298,38709677419
"1649";1;218;"0";"1";"0";"1";6;"0";"2";39,4776968;-0,3714061;"https://www.idealista.com/inmueble/95068511/";635000;"ciutat vella";"la xerea";"1";"1";"0";"0";"0";"0";"0";3;"1";0;0;"Media";2912,84403669725
"1650";2;114;"0";"1";"0";"1";4;"0";"2";39,4621183;-0,4033447;"https://www.idealista.com/inmueble/95069596/";149500;"patraix";"vara de quart";"1";"0";"1";"1";"0";"1";"0";1;"1";0;15;"Baja";1311,40350877193
"1651";1;70;"0";"1";"0";"0";2;"0";"2";39,4492477;-0,3800099;"https://www.idealista.com/inmueble/95080148/";160000;"quatre carreres";"malilla";"1";"1";"1";"1";"1";"1";"1";5;"1";-25000;32;"Alta";2285,71428571429
"1652";1;57;"0";"0";"0";"0";2;"0";"2";39,4896108;-0,377415;"https://www.idealista.com/inmueble/95081429/";79000;"la saïdia";"tormos";"0";"0";"0";"1";"0";"0";"0";3;"1";0;20;"Media";1385,9649122807
"1653";2;85;"0";"1";"0";"1";2;"0";"2";39,4622573;-0,3877518;"https://www.idealista.com/inmueble/95083393/";190000;"patraix";"patraix";"1";"0";"1";"0";"0";"0";"1";1;"0";0;0;"Baja";2235,29411764706
"1654";1;70;"0";"1";"0";"0";3;"0";"2";39,4523883;-0,3897632;"https://www.idealista.com/inmueble/95083730/";95000;"jesús";"l'hort de senabre";"0";"0";"0";"0";"0";"0";"0";1;"1";0;16;"Baja";1357,14285714286
"1655";2;159;"0";"1";"0";"0";6;"0";"2";39,4656445;-0,3671739;"https://www.idealista.com/inmueble/95083933/";399000;"l'eixample";"gran vía";"0";"1";"0";"1";"1";"0";"1";5;"1";0;28;"Alta";2509,43396226415
"1656";1;66;"0";"0";"0";"0";2;"0";"2";39,4787437;-0,3298402;"https://www.idealista.com/inmueble/95084206/";55000;"poblats marítims";"playa de la malvarrosa";"0";"0";"0";"1";"0";"0";"1";5;"1";0;56;"Alta";833,333333333333
"1657";2;101;"0";"1";"0";"0";4;"0";"2";39,4652426;-0,4033909;"https://www.idealista.com/inmueble/95084800/";165000;"patraix";"vara de quart";"0";"0";"0";"1";"0";"0";"0";6;"1";0;20;"Alta";1633,66336633663
"1658";1;50;"0";"0";"0";"1";2;"0";"2";39,4739276;-0,3879727;"https://www.idealista.com/inmueble/95085203/";105000;"extramurs";"el botànic";"0";"0";"0";"0";"0";"0";"1";4;"1";0;12;"Media";2100
"1659";1;66;"0";"0";"0";"0";3;"0";"2";39,4594558;-0,3934403;"https://www.idealista.com/inmueble/95086850/";65000;"patraix";"patraix";"0";"0";"0";"0";"0";"0";"0";2;"1";0;0;"Baja";984,848484848485
"1660";2;85;"0";"1";"0";"0";3;"0";"2";39,47334;-0,3377233;"https://www.idealista.com/inmueble/95087454/";199000;"poblats marítims";"beteró";"1";"1";"1";"0";"0";"0";"1";4;"1";0;40;"Media";2341,17647058824
"1661";2;135;"0";"1";"0";"0";4;"0";"2";39,4675653;-0,3722114;"https://www.idealista.com/inmueble/95090917/";420000;"l'eixample";"el pla del remei";"0";"0";"0";"0";"0";"0";"1";2;"1";0;25;"Baja";3111,11111111111
"1662";1;107;"0";"1";"0";"0";4;"0";"2";39,477339;-0,3989704;"https://www.idealista.com/inmueble/95093719/";200000;"campanar";"campanar";"0";"1";"0";"1";"0";"0";"0";6;"1";0;13;"Alta";1869,15887850467
"1663";1;82;"0";"1";"0";"0";3;"0";"2";39,4573142;-0,3867083;"https://www.idealista.com/inmueble/95094091/";96000;"jesús";"la raiosa";"0";"0";"0";"1";"0";"0";"1";2;"1";0;29;"Baja";1170,73170731707
"1664";2;76;"0";"1";"0";"0";2;"0";"2";39,4528154;-0,3712037;"https://www.idealista.com/inmueble/95095186/";145000;"quatre carreres";"en corts";"1";"1";"1";"1";"0";"0";"1";3;"1";0;0;"Media";1907,89473684211
"1665";1;57;"0";"0";"0";"0";2;"0";"2";39,4874108;-0,378215;"https://www.idealista.com/inmueble/95095468/";71000;"la saïdia";"tormos";"0";"0";"0";"1";"0";"0";"1";3;"1";0;28;"Media";1245,61403508772
"1666";2;116;"0";"1";"0";"1";3;"0";"2";39,4805536;-0,3290391;"https://www.idealista.com/inmueble/95096059/";155000;"poblats marítims";"playa de la malvarrosa";"0";"0";"1";"0";"0";"0";"0";1;"1";-12000;32;"Baja";1336,20689655172
"1667";1;75;"0";"1";"0";"0";2;"0";"2";39,4554685;-0,3751973;"https://www.idealista.com/inmueble/95096968/";110000;"quatre carreres";"en corts";"1";"0";"0";"1";"0";"0";"1";2;"1";-5000;63;"Baja";1466,66666666667
"1668";3;61;"1";"1";"0";"1";3;"0";"1";39,4693178;-0,3477201;"https://www.idealista.com/inmueble/95097727/";124000;"camins al grau";"aiora";"0";"0";"1";"0";"0";"0";"0";0;"1";0;8;"Baja";2032,7868852459
"1669";2;119;"0";"1";"0";"0";3;"0";"2";39,4581116;-0,3391338;"https://www.idealista.com/inmueble/95101894/";195000;"poblats marítims";"el grau";"1";"0";"1";"0";"0";"1";"1";3;"1";-20000;40;"Media";1638,65546218487
"1670";1;75;"0";"1";"0";"0";3;"0";"2";39,4538429;-0,3796811;"https://www.idealista.com/inmueble/95102793/";127500;"jesús";"la creu coberta";"0";"1";"1";"1";"0";"0";"0";3;"1";0;0;"Media";1700
"1671";1;87,6;"0";"0";"0";"0";2;"0";"2";39,4959625;-0,3826887;"https://www.idealista.com/inmueble/95105243/";138500;"rascanya";"torrefiel";"0";"0";"0";"0";"0";"0";"0";7;"1";0;12;"Alta";1581,0502283105
"1672";2;163;"0";"1";"0";"1";5;"0";"2";39,4627474;-0,383458;"https://www.idealista.com/inmueble/95107574/";280000;"extramurs";"arrancapins";"1";"1";"1";"1";"0";"1";"1";1;"1";0;49;"Baja";1717,79141104294
"1673";1;70;"0";"1";"0";"1";2;"0";"2";39,4559978;-0,3744929;"https://www.idealista.com/inmueble/95112973/";215000;"quatre carreres";"en corts";"1";"0";"1";"0";"0";"0";"1";9;"1";0;0;"Alta";3071,42857142857
"1674";2;116;"0";"1";"0";"0";3;"0";"2";39,4805535;-0,3290286;"https://www.idealista.com/inmueble/95115080/";160000;"poblats marítims";"playa de la malvarrosa";"0";"0";"0";"0";"0";"0";"0";2;"1";0;28;"Baja";1379,31034482759
"1675";1;89;"0";"0";"0";"1";4;"0";"2";39,490768;-0,3767018;"https://www.idealista.com/inmueble/95115124/";71990;"la saïdia";"tormos";"0";"0";"0";"0";"0";"0";"0";5;"1";0;20;"Alta";808,876404494382
"1676";1;167;"0";"1";"0";"0";4;"1";"2";39,469991;-0,3795129;"https://www.idealista.com/inmueble/95115455/";409000;"ciutat vella";"sant francesc";"0";"0";"1";"1";"0";"0";"1";7;"1";0;28;"Alta";2449,10179640719
"1677";2;106;"0";"1";"0";"0";4;"0";"1";39,4902411;-0,3701283;"https://www.idealista.com/inmueble/95115827/";165000;"rascanya";"els orriols";"1";"1";"0";"1";"0";"1";"1";3;"1";0;41;"Media";1556,60377358491
"1678";2;108;"0";"0";"0";"1";3;"0";"2";39,4903343;-0,3774721;"https://www.idealista.com/inmueble/95116451/";125000;"rascanya";"torrefiel";"0";"0";"0";"0";"0";"0";"0";1;"1";0;15;"Baja";1157,40740740741
"1679";2;132;"0";"1";"0";"0";3;"0";"2";39,4590375;-0,3837313;"https://www.idealista.com/inmueble/95122456/";185000;"jesús";"la raiosa";"0";"0";"0";"0";"0";"0";"0";2;"0";0;0;"Baja";1401,51515151515
"1680";2;117;"0";"1";"0";"0";2;"0";"1";39,4612157;-0,3715054;"https://www.idealista.com/inmueble/95123391/";375000;"l'eixample";"russafa";"1";"0";"1";"1";"0";"1";"0";5;"1";0;28;"Alta";3205,12820512821
"1681";2;118;"0";"1";"0";"1";4;"0";"2";39,4916162;-0,3743872;"https://www.idealista.com/inmueble/95129311/";155000;"rascanya";"torrefiel";"1";"0";"1";"1";"0";"1";"1";2;"1";0;20;"Baja";1313,5593220339
"1682";2;119;"0";"1";"0";"1";3;"0";"2";39,4597011;-0,3989455;"https://www.idealista.com/inmueble/95130082/";236000;"patraix";"safranar";"0";"0";"0";"0";"0";"0";"0";5;"1";0;44;"Alta";1983,19327731092
"1683";2;124;"0";"1";"0";"1";3;"0";"2";39,4477522;-0,3764412;"https://www.idealista.com/inmueble/95130765/";295000;"quatre carreres";"malilla";"1";"0";"1";"1";"1";"1";"0";17;"1";-20000;37;"Alta";2379,03225806452
"1684";1;80;"0";"1";"0";"0";3;"1";"2";39,4784579;-0,3301303;"https://www.idealista.com/inmueble/95130841/";90000;"poblats marítims";"playa de la malvarrosa";"1";"0";"0";"0";"0";"0";"0";1;"1";0;37;"Baja";1125
"1685";2;98;"0";"1";"0";"0";3;"0";"2";39,47474;-0,3353233;"https://www.idealista.com/inmueble/95131450/";199000;"poblats marítims";"beteró";"1";"0";"1";"1";"0";"0";"1";4;"1";0;16;"Media";2030,61224489796
"1686";1;85;"0";"1";"0";"0";3;"0";"1";39,4947689;-0,3698655;"https://www.idealista.com/inmueble/95135312/";78000;"rascanya";"els orriols";"0";"0";"0";"1";"0";"0";"0";1;"1";0;28;"Baja";917,647058823529
"1687";1;94;"0";"1";"0";"0";2;"0";"2";39,4814473;-0,3807924;"https://www.idealista.com/inmueble/95135313/";230000;"ciutat vella";"el carme";"1";"0";"1";"1";"0";"0";"1";1;"1";0;28;"Baja";2446,8085106383
"1688";1;77;"0";"0";"0";"0";3;"0";"2";39,4495625;-0,3343935;"https://www.idealista.com/inmueble/95138117/";96600;"poblats marítims";"natzaret";"0";"0";"0";"0";"0";"0";"0";3;"1";0;40;"Media";1254,54545454545
"1689";1;90;"0";"1";"0";"0";3;"0";"2";39,4456398;-0,3871273;"https://www.idealista.com/inmueble/95140780/";130000;"jesús";"sant marcellí";"1";"0";"1";"1";"0";"0";"0";4;"1";0;3;"Media";1444,44444444444
"1690";2;130;"0";"0";"0";"1";4;"1";"2";39,4685901;-0,3714236;"https://www.idealista.com/inmueble/95140872/";295000;"l'eixample";"el pla del remei";"0";"0";"0";"1";"0";"0";"1";1;"1";0;51;"Baja";2269,23076923077
"1691";1;96;"0";"0";"0";"0";2;"0";"2";39,4718295;-0,3757235;"https://www.idealista.com/inmueble/95142222/";339000;"ciutat vella";"sant francesc";"1";"0";"1";"1";"1";"0";"0";2;"1";0;0;"Baja";3531,25
"1692";1;60;"0";"0";"0";"0";3;"0";"2";39,4962375;-0,3694623;"https://www.idealista.com/inmueble/95142511/";62000;"rascanya";"els orriols";"0";"0";"0";"0";"0";"0";"0";3;"0";0;0;"Media";1033,33333333333
"1693";2;120;"0";"1";"0";"1";4;"0";"2";39,4552858;-0,3830467;"https://www.idealista.com/inmueble/95143970/";137500;"jesús";"la raiosa";"1";"0";"1";"1";"0";"0";"0";2;"1";0;0;"Baja";1145,83333333333
"1694";2;116;"0";"1";"0";"0";3;"0";"2";39,4818536;-0,3274391;"https://www.idealista.com/inmueble/95144398/";160000;"poblats marítims";"playa de la malvarrosa";"0";"0";"0";"0";"0";"0";"0";3;"1";0;63;"Media";1379,31034482759
"1695";1;89;"0";"0";"0";"0";4;"0";"2";39,489568;-0,3781018;"https://www.idealista.com/inmueble/95144400/";71990;"la saïdia";"tormos";"0";"0";"0";"0";"0";"0";"0";2;"1";0;51;"Baja";808,876404494382
"1696";2;127;"0";"1";"0";"0";3;"0";"2";39,4707324;-0,3622679;"https://www.idealista.com/inmueble/95144766/";395000;"el pla del real";"mestalla";"0";"0";"1";"0";"0";"0";"1";1;"1";0;51;"Baja";3110,23622047244
"1697";1;75;"0";"1";"0";"0";2;"0";"2";39,4528955;-0,3344127;"https://www.idealista.com/inmueble/95144775/";130000;"poblats marítims";"natzaret";"0";"0";"0";"0";"0";"0";"0";1;"1";0;37;"Baja";1733,33333333333
"1698";3;185;"0";"1";"0";"1";3;"0";"2";39,4536455;-0,3429195;"https://www.idealista.com/inmueble/95147823/";815000;"camins al grau";"penya-roja";"1";"0";"1";"1";"1";"1";"1";10;"1";0;39;"Alta";4405,4054054054
"1699";2;107;"0";"1";"0";"0";4;"1";"2";39,4599751;-0,360607;"https://www.idealista.com/inmueble/95147889/";197000;"quatre carreres";"mont-olivet";"0";"0";"0";"1";"0";"1";"1";3;"1";0;60;"Media";1841,1214953271
