ba�os;m2;jardin;ascensor;piscina;terraza;habitaciones;a_reformar;tipo_vendedor;precio_final;distrito;armarios.empotrados;acceso.adaptado;aire.acondicionado;balcon;trastero;garaje.incluido;calefaccion;planta;vistas;variacion_precio;dias_venta
1;73;0;0;0;0;2;0;2;125000;poblats marítims;1;0;1;0;0;0;0;1;1;0;0
2;59;0;1;0;0;2;0;2;115000;rascanya;1;0;1;1;0;0;1;1;1;0;28
2;120;0;1;0;0;3;0;2;207000;patraix;1;0;0;0;0;1;1;2;1;0;0
1;65;0;0;0;0;2;0;2;74900;poblats marítims;0;0;1;1;0;0;1;1;1;0;12
1;106;0;1;0;0;4;0;2;144900;quatre carreres;0;0;0;1;0;0;0;3;1;0;40
2;261;1;1;1;1;3;0;2;530000;campanar;1;0;1;0;0;1;1;14;1;0;32
2;168;0;1;0;1;3;0;2;340000;l'eixample;1;1;1;0;0;0;1;5;1;0;0
2;118;0;1;0;0;4;0;2;159000;l'olivereta;0;0;0;1;0;0;0;7;1;0;37
2;103;0;1;0;0;3;0;2;85300;jesús;0;0;1;0;0;0;1;3;1;0;3
1;63;0;1;0;0;2;0;2;69000;rascanya;0;1;0;1;0;0;0;1;1;0;41
2;164;0;1;0;0;5;0;2;269900;l'olivereta;1;0;0;1;0;1;0;3;1;0;26
2;110;0;1;0;0;4;0;2;115000;rascanya;1;0;1;1;0;0;1;2;1;0;15
1;80;0;1;0;0;3;0;2;125000;la saïdia;1;0;0;1;0;0;1;5;1;0;0
2;118;0;1;0;1;3;0;2;159000;l'olivereta;0;1;0;1;0;0;1;7;1;0;16
1;74;1;1;1;1;2;0;2;189000;quatre carreres;0;0;0;0;1;1;0;9;1;0;37
2;135;0;1;0;0;4;0;2;350000;poblats marítims;0;0;1;1;0;0;1;2;1;0;40
2;94;0;1;0;0;2;0;2;220000;poblats marítims;0;0;1;1;0;0;1;3;1;0;40
1;48;0;0;0;0;2;0;2;35000;l'olivereta;1;0;0;1;0;0;0;5;1;0;16
1;80;0;0;0;0;3;0;2;90500;quatre carreres;0;0;0;1;0;0;1;3;1;0;0
2;120;0;1;0;0;3;0;2;205000;patraix;1;0;0;0;0;1;1;2;1;0;0
2;185;0;0;0;0;5;0;2;419000;ciutat vella;1;0;1;0;0;0;1;1;1;0;28
1;58;0;1;0;0;3;0;2;149000;poblats marítims;0;0;1;0;0;0;0;6;1;0;56
2;128;0;1;0;1;3;0;2;295000;extramurs;1;0;0;1;0;0;1;6;1;0;44
2;128;0;1;0;0;3;0;2;330000;extramurs;1;0;1;0;0;0;1;6;1;0;44
2;118;0;1;0;1;4;0;2;159000;l'olivereta;1;0;0;1;0;0;0;7;1;0;29
2;135;0;1;0;1;4;0;2;275000;el pla del real;1;0;1;1;1;1;0;6;1;0;49
1;77;0;1;0;0;3;0;1;135000;campanar;1;1;1;0;0;0;1;4;1;0;0
2;213;0;1;0;1;6;0;2;350000;poblats marítims;1;0;1;0;1;1;1;1;1;0;40
1;70;0;1;0;0;3;0;2;120000;la saïdia;0;0;1;1;1;0;1;5;1;0;25
1;76;0;0;0;0;3;1;2;80000;poblats marítims;0;0;1;1;0;0;0;3;1;0;40
2;140;0;1;0;0;3;0;2;420000;l'eixample;1;1;1;1;0;0;1;7;1;0;41
2;138;0;1;0;1;4;0;1;225000;extramurs;1;0;0;1;0;0;0;1;1;0;12
3;200;0;1;0;1;4;0;2;780000;l'eixample;1;0;1;0;0;0;1;3;1;0;25
1;64;0;0;0;0;3;0;2;51000;rascanya;0;0;0;0;0;0;0;4;1;0;3
2;125;0;1;0;0;3;0;2;225500;benicalap;1;1;1;0;0;0;1;3;1;0;16
2;155;0;1;0;0;4;0;2;450000;ciutat vella;1;0;1;0;0;1;1;3;1;0;44
1;60;0;0;0;1;1;0;2;149900;extramurs;0;0;1;1;0;0;0;1;1;0;28
1;61;0;0;0;0;1;0;2;153000;extramurs;0;0;1;1;0;0;1;3;1;0;28
1;61;0;0;0;0;1;0;2;151000;extramurs;0;0;1;1;0;0;1;3;1;-2000;26
1;95;0;1;0;0;4;1;2;118000;rascanya;0;1;0;1;0;0;0;4;1;0;28
2;100;0;1;0;1;3;0;2;480000;l'eixample;1;0;1;0;0;0;1;8;1;-15000;51
1;110;0;1;0;1;4;0;2;155000;patraix;1;1;1;0;0;0;0;1;1;0;41
2;145;0;1;0;0;4;0;2;213000;campanar;1;0;0;1;0;0;0;2;1;0;8
1;86;0;0;0;1;3;0;2;71000;benicalap;0;1;0;1;0;0;1;3;1;0;29
2;143;0;0;0;1;2;0;2;209900;poblats marítims;1;1;0;0;0;0;1;0;1;0;27
1;70;0;1;0;0;3;0;2;170000;poblats marítims;0;0;0;0;0;0;1;3;1;0;37
2;102;0;1;0;0;3;0;2;169000;quatre carreres;1;0;1;0;0;0;1;4;1;0;37
2;109;0;1;0;0;3;0;2;194000;algirós;1;0;1;1;0;1;0;1;1;0;32
2;146;0;1;0;1;4;0;2;398000;l'eixample;1;1;1;1;0;1;1;3;1;0;49
1;91;0;1;0;0;3;0;2;195000;poblats marítims;0;0;1;1;0;0;1;4;1;0;32
2;108;0;1;0;1;3;0;2;250000;poblats marítims;1;1;1;1;0;1;1;2;1;0;37
2;126;0;1;0;0;3;0;2;279000;patraix;1;0;1;1;0;0;0;1;1;0;15
1;55;0;1;0;0;1;0;2;148000;poblats marítims;1;0;1;0;0;0;1;1;1;0;12
2;105;0;1;0;0;4;0;2;239900;extramurs;1;1;1;1;0;0;1;2;1;0;0
1;85;0;1;0;0;3;0;2;78000;rascanya;0;0;0;0;0;0;0;3;1;-5000;51
2;105;0;1;0;0;3;0;1;220000;camins al grau;1;1;1;1;1;0;1;3;1;-10000;39
1;96;0;1;0;0;1;0;2;225000;l'eixample;1;1;1;0;0;0;1;7;1;-14900;25
2;95;0;1;0;0;3;0;2;250000;l'eixample;1;1;1;1;0;1;1;6;1;0;16
3;300;0;1;0;1;5;0;2;1630000;el pla del real;1;1;1;1;1;1;1;12;1;0;49
1;71;0;1;0;1;3;0;2;93000;l'olivereta;0;1;0;1;0;0;1;2;1;0;37
1;42;0;1;0;0;1;0;2;180000;ciutat vella;1;0;1;0;0;0;1;3;1;0;0
2;118;0;1;0;1;2;0;2;280000;algirós;1;1;1;0;0;1;1;11;1;0;16
2;100;0;1;0;0;4;0;2;135000;rascanya;1;0;1;1;0;1;1;3;1;0;0
2;130;0;0;0;1;3;1;2;325000;l'eixample;0;0;0;0;0;0;1;1;0;0;20
2;116;0;1;0;0;4;0;2;150000;rascanya;1;0;0;1;0;0;0;4;1;0;20
2;126;0;1;0;0;3;0;2;279000;patraix;1;0;1;1;0;0;0;1;1;0;12
2;100;0;1;0;0;4;0;2;120000;rascanya;1;0;1;1;0;0;1;3;1;0;0
2;125;0;1;0;1;3;0;2;200000;extramurs;1;1;0;0;0;0;0;1;1;0;16
2;226;0;1;0;0;5;0;2;850000;ciutat vella;1;0;0;1;1;0;1;5;1;0;51
1;80;0;1;0;0;3;0;2;105000;l'olivereta;1;0;1;0;0;0;1;5;1;0;16
2;130;1;1;1;0;3;0;2;228000;patraix;1;0;1;1;0;0;1;2;1;0;51
2;147;0;1;0;1;3;0;2;298000;l'eixample;1;0;0;0;0;0;0;1;1;0;8
2;120;0;1;0;0;3;0;2;165000;patraix;1;0;1;1;1;1;0;4;1;0;25
1;84;0;1;0;1;2;0;2;144280;quatre carreres;0;1;0;0;0;0;0;2;1;0;0
2;174;0;1;0;0;3;0;2;470000;ciutat vella;0;0;1;0;0;0;1;2;1;0;41
2;151;0;1;0;0;3;0;2;420000;camins al grau;1;0;1;1;0;1;1;8;1;0;8
1;115;0;1;0;0;4;0;2;106900;patraix;1;1;0;1;0;0;0;5;0;0;20
1;78;0;1;0;1;2;0;2;104500;la saïdia;0;0;0;1;0;0;1;2;1;0;20
1;65;0;1;0;0;2;0;2;229000;l'eixample;1;0;1;0;0;0;1;2;1;0;0
1;105;0;1;0;0;2;0;2;230000;el pla del real;1;1;1;1;0;1;1;3;1;0;28
2;187;1;1;1;0;4;0;1;405000;extramurs;1;0;1;0;1;0;0;4;1;0;16
2;152;0;1;0;0;5;1;2;339000;ciutat vella;0;0;0;0;0;0;1;6;1;0;28
2;100;0;1;0;0;3;0;2;260000;camins al grau;1;0;1;1;0;1;0;2;1;0;32
1;81;0;1;0;0;2;0;2;99000;benicalap;0;0;1;1;0;0;0;5;1;0;8
2;114;0;1;0;0;4;0;2;159900;camins al grau;1;0;1;1;0;0;1;2;1;0;29
2;194;0;1;0;1;5;0;2;360000;extramurs;1;0;1;0;0;1;1;2;1;0;28
2;115;0;1;0;0;4;0;2;159000;l'olivereta;1;1;0;1;0;0;0;7;1;0;16
2;95;0;1;1;1;2;0;2;340000;campanar;1;1;1;1;0;0;1;5;1;0;16
2;142;0;1;0;0;3;1;2;295000;extramurs;1;1;0;1;0;1;1;7;1;0;20
2;125;0;1;0;0;4;0;2;210000;camins al grau;1;0;1;1;0;0;1;2;1;0;39
2;152;0;1;0;0;5;1;2;334000;ciutat vella;1;0;0;0;1;0;1;6;1;0;28
1;60;0;0;0;0;2;0;2;69000;camins al grau;0;0;0;1;0;0;1;5;1;0;25
2;175;1;1;0;0;4;0;2;510000;l'eixample;1;1;1;1;1;1;1;3;1;0;28
1;69;1;0;0;1;2;0;2;75000;jesús;0;0;0;0;1;0;1;0;1;0;3
2;142;0;1;0;0;4;0;2;213000;campanar;1;1;0;1;0;0;0;2;1;0;13
1;95;0;1;0;0;4;0;2;156000;camins al grau;0;0;0;0;0;0;0;3;1;0;32
1;72;0;0;0;0;2;0;2;172000;poblats marítims;1;0;0;0;0;0;1;1;1;0;40
4;247;0;1;0;1;4;0;2;1600000;l'eixample;1;1;1;1;1;0;1;6;1;0;44
2;131;0;1;0;0;3;0;2;189000;rascanya;1;0;0;1;0;0;0;1;1;0;28
1;77;0;0;0;1;3;0;2;46900;benicalap;1;0;0;0;0;0;0;3;1;0;16
2;83;0;1;0;1;2;0;2;237600;campanar;1;1;1;0;0;1;0;3;1;0;4
1;75;0;0;0;0;3;1;2;75000;rascanya;0;0;0;0;0;0;0;3;1;0;25
2;192;0;1;0;1;4;0;2;340000;camins al grau;1;1;1;1;0;0;1;1;1;0;13
4;264;0;1;0;1;6;0;2;690000;l'eixample;1;1;1;1;0;1;1;2;1;0;44
1;83;0;1;0;0;2;0;2;175000;la saïdia;1;0;1;1;0;1;1;2;1;0;0
1;90;0;1;0;0;3;0;2;220000;l'eixample;1;0;1;0;0;0;0;6;1;0;41
3;251;0;1;0;0;4;0;2;830000;ciutat vella;1;1;1;0;0;1;1;7;1;0;0
2;233;0;1;0;0;2;0;2;294000;quatre carreres;0;0;1;0;0;1;1;1;1;0;32
1;102;0;1;0;0;4;0;2;149500;poblats marítims;1;0;1;1;0;0;0;3;1;-9500;40
2;131;1;1;1;1;3;0;1;340000;campanar;1;1;1;1;0;0;1;7;1;0;13
1;100;0;1;0;0;4;0;2;180000;algirós;1;0;0;0;0;0;0;1;1;0;16
2;241;0;1;0;1;3;0;2;798000;extramurs;1;0;1;1;1;1;1;8;1;0;51
1;96;0;1;0;0;3;0;2;110000;rascanya;1;0;1;1;0;0;0;1;1;0;44
2;91;1;1;1;1;2;0;2;315000;campanar;1;1;1;0;0;1;1;8;1;0;16
1;61;0;0;0;1;1;0;2;155000;poblats marítims;0;0;1;0;1;0;1;0;1;-13000;63
3;238;0;1;0;1;5;0;2;450000;extramurs;1;1;1;0;0;0;1;1;1;0;12
2;106;0;1;0;0;4;0;2;180000;poblats marítims;1;0;1;0;0;0;1;2;1;0;40
1;93;0;1;0;0;3;0;2;144500;camins al grau;0;0;1;0;0;0;1;3;1;0;8
3;280;0;1;0;1;4;0;2;1500000;l'eixample;1;1;1;1;1;1;1;6;1;0;49
1;114;0;1;0;0;4;0;2;150000;quatre carreres;0;1;1;1;1;0;1;2;1;0;60
1;71;0;1;0;0;2;0;2;250000;ciutat vella;1;0;1;1;0;0;1;2;1;0;16
1;75;0;0;0;0;2;0;2;172000;poblats marítims;1;0;1;1;0;0;1;1;1;0;12
2;65;0;0;0;1;3;0;2;56000;rascanya;0;0;0;0;0;0;0;0;1;0;12
1;65;0;0;0;1;2;0;2;68000;rascanya;0;0;0;0;1;0;0;0;0;0;44
2;95;0;1;0;0;3;0;2;159000;quatre carreres;1;0;1;1;0;0;1;8;1;-6000;60
2;156;0;1;0;0;4;0;2;500000;ciutat vella;1;1;1;1;1;1;1;3;1;0;0
2;106;0;1;0;1;4;0;2;155000;quatre carreres;1;1;1;1;0;1;1;4;1;0;12
2;129;0;1;0;0;3;0;2;329000;l'eixample;1;1;1;1;0;0;1;4;1;0;28
1;54;0;1;1;0;1;0;2;165000;campanar;1;0;0;1;0;1;0;1;1;0;16
1;77;0;1;0;0;2;0;2;104500;la saïdia;0;0;0;1;0;0;1;2;1;0;12
1;73;0;1;0;0;2;0;2;147000;jesús;1;1;1;1;1;1;1;6;1;0;16
2;100;0;0;0;0;3;0;1;160000;poblats marítims;1;0;0;1;0;0;1;3;1;0;40
1;80;0;0;0;0;3;0;2;68600;benicalap;0;0;0;0;0;0;0;2;1;0;4
1;72;0;0;0;0;3;1;2;76800;benicalap;0;0;0;0;0;0;1;1;1;0;16
1;71;0;0;0;0;3;0;2;49900;poblats marítims;0;0;0;0;0;0;1;0;1;0;0
2;96;0;1;1;1;2;0;2;208000;quatre carreres;0;0;0;0;0;0;0;10;1;0;0
2;160;0;1;0;0;2;0;2;199900;camins al grau;1;1;1;1;0;0;1;5;1;0;39
2;150;0;1;0;0;5;1;2;334000;ciutat vella;0;0;0;0;0;0;0;6;1;0;28
2;138;1;1;1;1;3;0;2;340000;campanar;1;0;1;0;0;1;0;7;1;0;16
1;95;0;0;0;0;3;0;2;63000;la saïdia;0;0;0;0;0;0;1;5;1;0;20
1;47;0;0;0;0;1;0;2;95000;quatre carreres;1;0;1;1;0;0;1;3;1;0;40
2;118;0;1;0;0;3;0;2;208000;extramurs;1;1;0;1;0;0;1;3;1;0;12
2;96;0;1;0;0;3;0;2;227986;ciutat vella;0;0;1;0;0;0;1;6;1;0;21
1;139;0;1;0;0;5;0;2;310000;l'eixample;0;0;0;1;1;0;0;2;1;0;12
1;68;0;1;0;0;2;0;2;97000;jesús;1;1;1;0;0;0;1;2;0;-3000;16
2;200;0;1;0;0;3;0;2;325000;extramurs;0;0;1;0;0;0;0;1;1;0;0
2;150;0;1;0;1;4;0;2;260000;extramurs;1;1;0;0;0;0;1;5;1;0;25
1;75;0;1;0;1;1;0;2;255000;l'eixample;1;1;1;0;0;1;1;7;0;0;0
2;153;0;1;0;0;6;0;2;239000;l'eixample;0;1;0;0;0;0;1;5;1;0;25
1;70;0;1;0;0;2;0;2;119000;quatre carreres;1;1;1;1;0;0;1;4;1;0;40
1;78;0;0;0;1;3;0;2;100000;poblats marítims;1;0;0;1;0;0;1;5;1;0;40
1;95;0;0;0;0;2;0;1;232000;ciutat vella;0;0;0;1;1;0;0;1;1;-8000;28
2;125;0;1;0;1;2;0;2;245000;poblats marítims;0;1;1;1;0;0;1;2;1;0;40
1;80;0;1;0;0;3;0;2;165000;patraix;1;0;1;1;0;0;0;4;1;0;48
1;70;0;0;0;0;2;0;2;42000;jesús;0;0;0;1;0;0;0;5;1;0;16
2;123;0;1;0;1;4;1;2;189000;camins al grau;0;0;0;1;0;1;0;1;1;0;0
1;94;0;0;0;1;2;1;2;175000;ciutat vella;0;0;0;0;0;0;0;0;1;0;28
2;80;0;1;0;1;2;0;2;220000;jesús;1;1;1;0;1;1;0;5;1;0;NA
1;79;0;1;0;0;2;0;2;73000;rascanya;0;0;0;0;0;0;1;4;1;0;48
1;85;0;0;0;0;3;0;2;89500;la saïdia;0;1;0;0;0;0;1;0;1;0;20
1;63;0;1;0;0;1;0;2;170000;ciutat vella;0;0;0;1;0;1;1;2;1;-10000;28
1;108;0;1;0;0;2;0;2;175000;camins al grau;0;0;1;1;1;0;1;1;1;0;39
2;100;1;1;0;0;4;0;2;100000;jesús;0;0;1;1;0;1;1;5;1;0;37
1;87;0;1;0;1;3;0;2;116000;quatre carreres;0;1;0;1;0;0;1;1;1;0;27
1;59;0;1;0;0;2;0;2;110000;poblats marítims;1;0;1;0;0;0;1;1;1;0;24
2;99;0;1;0;1;1;0;2;340000;ciutat vella;1;0;1;0;0;0;1;7;1;0;49
2;124;0;1;0;1;2;0;2;480000;camins al grau;1;0;1;0;0;1;1;9;1;0;16
1;81;0;1;0;0;3;0;1;110000;l'olivereta;0;1;1;0;0;0;0;1;1;0;0
2;84;0;1;0;0;2;0;2;225000;algirós;1;1;1;0;0;0;1;5;1;-1000;37
1;70;0;0;0;1;1;0;2;169000;l'eixample;0;0;1;1;0;0;0;1;1;0;0
1;76;0;1;0;0;2;0;2;210000;algirós;1;0;0;1;0;0;0;8;1;0;4
2;110;0;1;0;0;3;0;2;136900;benicalap;1;0;1;1;0;0;0;1;1;0;13
2;81;0;1;0;0;3;0;2;360000;ciutat vella;1;1;1;1;0;1;1;1;1;0;12
2;139;0;1;0;0;4;0;2;510000;l'eixample;1;0;0;1;0;0;0;3;1;0;0
2;170;0;1;0;0;3;0;2;470000;ciutat vella;1;0;1;0;0;0;1;3;1;0;44
1;85;0;1;0;0;3;0;2;125900;patraix;1;0;1;0;0;0;1;0;0;0;20
2;129;0;1;0;0;3;0;2;205000;patraix;1;0;1;0;0;1;0;2;1;0;0
1;110;0;1;0;0;3;1;2;319000;l'eixample;0;0;0;1;0;0;1;4;1;0;0
2;131;1;1;1;0;3;0;2;340000;campanar;1;1;1;1;0;1;1;7;1;0;0
1;50;0;0;0;0;1;0;2;107000;ciutat vella;0;0;0;0;0;0;0;4;1;0;0
3;158;0;1;0;1;6;0;2;460000;ciutat vella;1;0;0;1;0;0;0;1;1;0;28
1;87;0;1;0;0;3;0;2;80000;l'olivereta;0;1;0;0;0;0;1;0;1;-4000;16
3;153;0;1;0;1;4;0;2;325000;ciutat vella;1;0;1;1;0;0;1;4;1;0;28
2;111;0;0;0;0;3;0;2;299000;l'eixample;1;0;1;0;0;0;1;1;1;0;28
2;155;0;1;0;1;4;0;2;460000;ciutat vella;1;0;0;1;1;0;1;6;1;0;25
2;136;0;1;0;0;4;1;2;380000;l'eixample;1;0;0;0;0;0;1;2;1;0;28
1;94;0;1;0;0;3;0;2;180000;l'olivereta;1;0;0;1;0;0;1;3;1;0;16
5;237;0;1;0;0;4;0;2;890000;el pla del real;1;1;1;1;0;0;1;4;1;0;44
2;121;0;1;0;0;3;0;2;190000;poblats marítims;1;0;1;0;0;0;1;2;1;0;0
1;106;0;1;0;0;4;1;2;128000;extramurs;1;1;0;0;0;0;1;2;1;0;0
1;79;0;1;0;1;2;0;2;165000;rascanya;0;0;0;0;0;0;0;5;1;0;0
2;74;1;1;1;1;3;0;2;379000;benicalap;1;1;1;0;1;1;0;8;1;0;0
2;105;0;1;0;0;3;0;2;133000;jesús;0;0;1;1;0;1;0;6;0;0;16
2;118;0;1;0;0;3;0;2;280000;poblats marítims;1;0;1;1;1;1;1;5;1;0;40
1;92;0;1;0;0;4;1;2;107000;patraix;0;0;1;1;0;0;0;5;0;0;25
1;70;0;1;0;0;3;0;2;115000;jesús;0;0;0;0;0;0;0;2;1;0;8
2;115;0;1;0;0;4;0;2;180000;quatre carreres;1;0;1;1;0;1;0;2;1;0;37
1;90;0;0;0;0;3;0;2;115900;quatre carreres;0;0;0;0;0;0;1;4;1;0;53
2;116;0;1;0;0;3;0;2;165000;quatre carreres;1;0;1;0;0;0;1;2;1;0;25
3;176;0;1;0;1;4;0;2;325000;ciutat vella;0;0;1;0;0;0;1;4;1;0;28
2;100;0;1;0;0;3;0;2;170000;quatre carreres;1;1;1;1;0;0;0;2;1;0;37
2;184;0;1;0;1;3;0;2;3200000;ciutat vella;1;0;1;0;0;1;1;4;1;0;28
2;148;0;1;0;0;4;0;2;320000;extramurs;1;1;1;1;1;0;1;3;1;0;0
1;60;0;1;0;0;1;0;2;215000;ciutat vella;1;0;1;0;1;0;1;4;1;0;12
2;131;0;1;0;0;3;0;2;155000;extramurs;0;1;1;0;0;0;1;1;1;0;28
2;120;0;1;0;1;2;0;2;650000;l'eixample;1;1;1;1;1;0;0;4;1;0;0
2;174;1;1;1;1;3;0;1;430000;campanar;1;0;1;0;1;1;0;1;1;0;0
1;88;0;1;0;0;3;0;2;181500;poblats marítims;0;0;1;0;0;0;1;2;1;0;37
2;90;0;1;0;0;3;0;2;230000;ciutat vella;0;0;0;0;0;0;1;3;0;0;20
2;150;0;1;0;0;5;1;2;280000;extramurs;0;0;0;1;0;1;0;2;1;0;0
3;114;0;0;0;1;2;0;2;230000;poblats marítims;1;0;1;0;1;0;1;0;1;0;5
2;158;0;1;1;1;4;0;2;360000;quatre carreres;1;0;1;0;1;1;0;11;1;0;12
2;61;0;1;0;0;2;0;2;170000;poblats marítims;1;0;1;0;0;1;0;3;1;0;12
2;118;0;1;0;0;2;0;2;250000;ciutat vella;0;0;0;1;0;0;0;2;1;-45000;41
2;122;1;1;0;1;2;0;2;253000;ciutat vella;1;0;1;0;0;0;1;0;1;0;28
2;208;0;1;0;1;4;0;2;470000;l'eixample;1;0;1;1;0;0;1;4;1;0;0
2;117;0;1;0;1;2;0;2;245000;poblats marítims;0;1;1;1;0;0;0;2;1;0;40
1;80;0;1;0;0;3;0;2;62700;l'olivereta;1;1;1;0;0;0;0;0;1;0;13
2;84;0;1;1;1;2;0;2;190000;jesús;0;0;1;0;0;0;1;14;1;0;3
2;105;0;1;0;1;2;0;2;194800;quatre carreres;1;0;1;0;0;0;1;8;1;0;37
1;100;0;1;0;0;4;0;2;119900;rascanya;1;0;0;1;0;0;0;3;1;0;0
1;89;0;1;0;0;3;1;2;129000;la saïdia;0;0;0;1;0;0;0;1;1;0;0
1;75;0;1;0;1;3;0;2;100000;jesús;0;1;0;1;0;0;1;3;1;0;13
1;52;0;0;0;0;2;0;2;63000;l'olivereta;0;0;1;0;0;0;0;1;1;0;13
1;64;0;0;0;0;3;0;2;51000;rascanya;0;0;0;0;0;0;0;4;1;0;0
2;145;0;1;0;0;3;0;2;350000;ciutat vella;1;0;1;1;0;1;0;8;1;25000;28
2;100;0;1;0;0;4;1;2;137000;camins al grau;0;0;1;1;0;0;1;5;1;0;16
2;104;0;1;0;0;3;0;2;149990;quatre carreres;1;0;0;0;0;0;0;3;1;0;53
2;121;1;1;0;1;3;0;2;330000;jesús;1;1;1;0;1;1;0;17;1;0;32
1;84;0;1;0;0;2;1;2;99000;campanar;0;0;1;0;0;0;0;1;1;-6000;16
2;100;0;0;0;0;2;0;2;300000;el pla del real;1;1;1;0;0;0;1;1;1;10000;28
1;114;0;0;0;0;2;1;2;250000;l'eixample;0;0;0;0;0;0;1;3;1;0;25
2;155;0;1;0;0;3;0;2;295000;extramurs;1;1;1;0;0;1;1;4;1;0;28
1;102;0;1;0;0;4;0;2;109000;patraix;1;0;0;1;0;0;0;5;1;0;0
1;93;0;1;0;0;4;0;2;110000;l'olivereta;1;0;0;0;0;0;0;3;1;0;8
2;108;0;1;0;0;4;0;2;182000;poblats marítims;1;0;1;0;0;0;1;2;1;0;53
2;204;0;1;0;0;5;0;2;599000;l'eixample;1;1;1;1;0;0;1;6;1;0;28
3;200;0;1;0;0;6;0;2;750000;ciutat vella;1;0;0;0;0;0;1;2;1;0;0
2;72;0;0;0;0;3;0;2;130000;poblats marítims;1;0;1;0;0;0;0;3;1;0;0
2;79;0;1;0;0;3;0;2;125000;camins al grau;0;0;1;1;1;0;0;2;1;0;3
1;66;0;0;0;1;2;1;2;135000;extramurs;0;0;0;1;0;0;1;1;1;0;28
1;95;0;1;0;0;3;0;2;115900;quatre carreres;0;1;0;0;0;0;1;4;1;0;53
1;99;0;1;0;1;2;0;2;199990;rascanya;1;1;1;1;0;0;1;6;1;0;28
3;167;0;1;0;1;4;0;2;325000;ciutat vella;1;1;1;0;0;0;1;4;1;0;28
2;90;0;1;0;1;2;0;2;255000;campanar;1;0;1;0;0;0;0;11;1;0;37
1;84;0;1;0;0;3;0;2;165000;la saïdia;1;0;1;0;0;0;1;3;1;0;51
1;95;0;1;0;0;4;0;2;105000;l'olivereta;1;0;1;0;0;0;0;3;1;0;16
1;90;0;1;0;0;3;0;2;160000;patraix;1;0;1;1;1;0;0;2;1;0;21
1;62;0;1;0;1;3;0;2;190000;la saïdia;1;1;1;0;0;0;1;1;1;31000;28
2;95;0;1;0;0;3;0;2;174900;la saïdia;1;1;1;1;0;0;1;5;1;-3000;28
2;116;0;1;0;0;3;0;2;170000;quatre carreres;1;0;1;1;0;0;1;2;1;0;37
2;81;0;1;0;0;3;0;2;360000;ciutat vella;1;0;1;1;0;1;1;1;1;0;12
2;152;0;1;0;0;5;0;2;334000;ciutat vella;1;1;0;0;0;0;0;6;1;0;12
1;70;0;0;0;0;3;0;1;68000;benicalap;1;0;1;1;0;0;1;4;1;0;16
1;90;0;0;0;1;3;0;2;65000;poblats marítims;0;1;0;1;0;0;1;4;1;0;12
1;81;0;1;0;1;4;1;2;155000;la saïdia;1;0;0;0;0;0;0;1;1;0;15
2;116;0;1;0;0;3;0;2;165000;quatre carreres;1;1;1;1;0;1;1;2;1;0;32
2;112;0;1;0;0;3;0;2;218000;extramurs;1;1;1;1;0;0;1;3;1;0;28
1;79;0;1;0;0;3;0;2;135000;algirós;0;1;1;0;1;0;1;1;0;0;32
2;116;0;1;0;0;3;0;2;165000;quatre carreres;0;1;1;1;0;1;0;2;1;0;32
2;90;0;1;0;1;1;0;2;590000;ciutat vella;1;0;1;1;0;0;1;6;1;0;28
2;72;0;0;0;0;3;0;2;135000;poblats marítims;0;0;1;0;0;0;1;3;1;0;12
2;247;1;1;0;1;4;0;2;1600000;l'eixample;1;0;1;1;0;0;1;6;1;0;28
2;171;0;1;0;1;5;0;2;545000;ciutat vella;1;0;1;0;0;1;1;4;1;0;28
1;121;0;1;0;0;4;0;2;270000;l'eixample;1;0;1;0;0;0;1;4;1;0;28
1;167;0;1;0;1;4;1;2;409000;ciutat vella;1;1;1;0;0;0;1;7;1;0;28
4;180;0;1;0;0;4;0;2;595000;ciutat vella;1;0;1;0;0;0;1;7;1;0;28
2;89;0;1;0;0;3;1;2;140000;la saïdia;1;0;0;1;0;0;0;4;1;0;0
2;98;0;1;0;0;3;0;2;289995;extramurs;1;0;1;0;0;0;1;3;1;0;28
2;125;0;1;0;1;4;1;2;240000;extramurs;0;0;0;0;0;0;1;1;1;0;23
1;65;0;0;0;0;2;0;2;55000;l'olivereta;1;0;1;1;0;0;0;4;1;0;18
1;100;0;1;0;0;4;0;2;135000;patraix;0;1;0;1;0;0;0;3;1;0;28
1;70;0;1;0;0;2;0;2;175000;quatre carreres;1;0;1;0;0;0;0;2;1;0;24
2;152;0;1;0;0;5;0;2;334000;ciutat vella;1;1;0;0;0;0;1;6;1;0;28
2;68;0;0;0;0;3;0;2;130000;poblats marítims;0;0;1;0;0;0;1;3;1;0;24
2;88;0;0;0;0;4;0;2;239000;extramurs;0;0;0;1;0;0;1;2;1;0;28
2;122;0;1;0;0;4;0;2;123000;rascanya;1;1;0;1;0;0;1;4;1;0;12
1;65;0;1;0;0;1;0;2;119900;patraix;1;0;1;0;0;0;0;2;0;0;0
2;135;0;1;0;0;4;0;2;280000;el pla del real;1;1;1;1;1;1;1;6;1;0;49
1;108;0;1;0;1;4;0;2;155000;patraix;0;0;1;0;0;0;0;1;1;0;48
2;116;0;1;0;0;3;0;2;240000;quatre carreres;0;0;1;0;1;1;1;5;1;0;27
2;100;0;1;0;1;3;0;2;480000;l'eixample;1;0;1;1;0;0;1;8;1;-15000;49
2;83;0;1;0;0;3;0;2;129500;algirós;1;0;1;1;0;0;0;3;1;0;16
